date,city,max_temperature_C,min_temperature_C,avg_temperature_C,avg_day_length_hours,avg_night_length_hours,avg_sunrise_time,avg_sunset_time,avg_AQI,AQI_category,PM2_5,PM10,avg_visibility_morning_km,avg_visibility_afternoon_km,avg_visibility_night_km,cloud_cover_%,uv_radiation_index,humidity_%,wind_speed_km_h,wind_direction,rainfall_mm,season,weather_condition,year,month,day,day_of_week
13-04-2024,Guwahati,28.13,22.62,25.37,12.6,11.4,05:42,18:17,104,Moderate,104.92,208.55,12.4,13.4,11.4,23.34,7.85,42.21,11.14,SW,9.23,Summer,Clear,2024,4,13,Saturday
18-04-2024,Guwahati,34.92,15.01,24.96,12.72,11.28,05:38,18:21,48,Low,47.75,76.12,13.8,14.8,12.8,18.92,8.62,48.29,6.55,SW,7.05,Summer,Clear,2024,4,18,Thursday
28-04-2024,Guwahati,30.33,15.98,23.15,12.96,11.04,05:31,18:28,102,Moderate,101.15,180.37,12.45,13.45,11.45,15.89,9.1,45.26,12.72,NE,8.37,Summer,Clear,2024,4,28,Sunday
30-04-2024,Guwahati,29.68,22.41,26.04,13,11,05:29,18:30,88,Low,104.93,196.78,12.8,13.8,11.8,51.68,8.53,33.21,6.99,SW,12.44,Summer,Clear,2024,4,30,Tuesday
03-05-2024,Guwahati,33.62,21.14,27.38,13.07,10.93,05:28,18:31,59,Low,61.93,93.84,13.53,14.53,12.53,68.3,7.55,53.86,13.52,NW,18.46,Summer,Clear,2024,5,3,Friday
10-05-2024,Guwahati,32.98,20.26,26.62,13.21,10.79,05:23,18:36,37,Low,38.2,68.43,14.07,15.07,13.07,56.25,9.65,60.45,8.24,SE,14.57,Summer,Clear,2024,5,10,Friday
15-05-2024,Guwahati,29.04,22.76,25.9,13.3,10.7,05:21,18:38,111,Moderate,115.81,178.28,12.22,13.22,11.22,40.35,9.42,39.02,5.15,SW,6.25,Summer,Clear,2024,5,15,Wednesday
18-05-2024,Guwahati,32.8,23.2,28,13.35,10.65,05:19,18:40,114,Moderate,116.9,185.9,12.15,13.15,11.15,43.94,10.13,43.39,5.35,NW,8.53,Summer,Clear,2024,5,18,Saturday
19-05-2024,Guwahati,34.69,23.1,28.9,13.37,10.63,05:19,18:40,89,Low,97.6,183.51,12.78,13.78,11.78,63.92,7.71,45.47,9.39,N,15.03,Summer,Clear,2024,5,19,Sunday
22-05-2024,Guwahati,30.51,18.19,24.35,13.41,10.59,05:17,18:42,72,Low,68.18,119.06,13.2,14.2,12.2,24.86,8.63,44.5,12.74,SE,10.46,Summer,Clear,2024,5,22,Wednesday
23-05-2024,Guwahati,32.46,16.21,24.34,13.43,10.57,05:17,18:42,45,Low,49.94,84.4,13.88,14.88,12.88,29.45,9.01,61.74,14.36,SW,7.83,Summer,Clear,2024,5,23,Thursday
26-05-2024,Guwahati,27.32,22.19,24.75,13.47,10.53,05:15,18:44,82,Low,79.24,136.56,12.95,13.95,11.95,43.66,9.44,65.33,18.13,SW,4.87,Summer,Clear,2024,5,26,Sunday
27-05-2024,Guwahati,33.18,21.02,27.1,13.48,10.52,05:15,18:44,94,Low,97.79,167.87,12.65,13.65,11.65,59.77,7.24,33.59,7.54,W,1.24,Summer,Clear,2024,5,27,Monday
28-05-2024,Guwahati,32.96,15.01,23.98,13.49,10.51,05:15,18:44,54,Low,55.42,99.31,13.65,14.65,12.65,40.56,9.9,50.24,12.48,NW,15.54,Summer,Clear,2024,5,28,Tuesday
29-05-2024,Guwahati,31.08,23.98,27.53,13.51,10.49,05:14,18:45,52,Low,66.13,111.93,13.7,14.7,12.7,40.25,10.22,31.19,13.25,NW,12.27,Summer,Clear,2024,5,29,Wednesday
31-05-2024,Guwahati,27.7,22.86,25.28,13.53,10.47,05:14,18:45,53,Low,54.27,101.3,13.68,14.68,12.68,22.04,10.96,66.21,5.11,NE,3.4,Summer,Clear,2024,5,31,Friday
01-06-2024,Guwahati,27.63,17,22.32,13.54,10.46,05:13,18:46,31,Low,31.26,58.34,14.22,15.22,13.22,77.77,2.58,72.7,11.6,E,168.85,Monsoon,Storm,2024,6,1,Saturday
06-06-2024,Guwahati,31.97,21.34,26.66,13.58,10.42,05:12,18:47,40,Low,40.32,76.22,14,15,13,70.72,1.78,69.65,9.2,E,148.38,Monsoon,Rainy,2024,6,6,Thursday
09-06-2024,Guwahati,27.28,23.05,25.17,13.6,10.4,05:11,18:48,75,Low,87.44,155.88,13.12,14.12,12.12,91.8,3.5,70.74,15.91,SE,187.71,Monsoon,Storm,2024,6,9,Sunday
14-06-2024,Guwahati,34.93,21.51,28.22,13.63,10.37,05:11,18:48,44,Low,49.57,79.41,13.9,14.9,12.9,70.75,3.05,85.45,10.39,SE,51.07,Monsoon,Rainy,2024,6,14,Friday
16-06-2024,Guwahati,29.8,24.66,27.23,13.63,10.37,05:10,18:49,53,Low,51.8,96.37,13.68,14.68,12.68,74.01,2.92,80.03,14.34,NE,83.15,Monsoon,Rainy,2024,6,16,Sunday
26-06-2024,Guwahati,29.76,22.79,26.28,13.63,10.37,05:11,18:48,54,Low,51.16,96.03,13.65,14.65,12.65,76.32,3.55,88.51,10.69,NW,181.79,Monsoon,Storm,2024,6,26,Wednesday
29-06-2024,Guwahati,31.39,16.61,24,13.62,10.38,05:11,18:48,121,Moderate,118.24,218.98,11.97,12.97,10.97,90.99,2.62,87.9,9.38,E,59.87,Monsoon,Rainy,2024,6,29,Saturday
16-07-2024,Guwahati,29.9,16.1,23,13.46,10.54,05:16,18:43,65,Low,72.44,117.5,13.38,14.38,12.38,63.06,5.6,71.9,12.96,SE,74.39,Monsoon,Rainy,2024,7,16,Tuesday
17-07-2024,Guwahati,28.97,20.35,24.66,13.45,10.55,05:16,18:43,73,Low,86.55,169.71,13.18,14.18,12.18,74.85,0.67,94.27,7.21,S,94.33,Monsoon,Rainy,2024,7,17,Wednesday
20-07-2024,Guwahati,25.26,24.9,25.08,13.4,10.6,05:17,18:42,60,Low,55.1,108.09,13.5,14.5,12.5,63.26,3.41,66,11.09,NW,139.98,Monsoon,Rainy,2024,7,20,Saturday
25-07-2024,Guwahati,31.06,19.39,25.23,13.32,10.68,05:20,18:39,114,Moderate,114.07,201.6,12.15,13.15,11.15,69.19,1.54,69.41,7.09,NW,184.47,Monsoon,Storm,2024,7,25,Thursday
29-07-2024,Guwahati,30.13,18.21,24.17,13.25,10.75,05:22,18:37,57,Low,68.09,135.58,13.57,14.57,12.57,72.74,2.18,67.97,19.2,NE,131.12,Monsoon,Rainy,2024,7,29,Monday
31-07-2024,Guwahati,28.91,15.65,22.28,13.22,10.78,05:23,18:36,56,Low,64.93,102.13,13.6,14.6,12.6,78.59,2.43,67.02,11.33,SE,142.71,Monsoon,Rainy,2024,7,31,Wednesday
01-08-2024,Guwahati,25.19,24.86,25.02,13.2,10.8,05:24,18:35,56,Low,63.04,119.1,13.6,14.6,12.6,73.7,0.67,76.65,10.4,SE,121.25,Monsoon,Rainy,2024,8,1,Thursday
03-08-2024,Guwahati,33.89,21.9,27.9,13.16,10.84,05:25,18:34,46,Low,43.09,77.37,13.85,14.85,12.85,94.71,1.5,69.46,11.81,S,155.01,Monsoon,Storm,2024,8,3,Saturday
04-08-2024,Guwahati,30.26,23.51,26.88,13.14,10.86,05:25,18:34,91,Low,113.84,223.69,12.72,13.72,11.72,70.63,2.14,66.63,12.2,NE,188.28,Monsoon,Storm,2024,8,4,Sunday
05-08-2024,Guwahati,31.05,19.79,25.42,13.12,10.88,05:26,18:33,100,Low,114.09,184.86,12.5,13.5,11.5,84.38,2.65,67.3,12.58,W,188.11,Monsoon,Storm,2024,8,5,Monday
08-08-2024,Guwahati,31.94,16.73,24.33,13.05,10.95,05:28,18:31,98,Low,106.74,167.58,12.55,13.55,11.55,86.79,3.42,81.36,16.09,SW,61.29,Monsoon,Rainy,2024,8,8,Thursday
19-08-2024,Guwahati,30.41,24.33,27.37,12.81,11.19,05:35,18:24,71,Low,73.06,130.09,13.22,14.22,12.22,67.41,3.77,90.15,15.83,E,111.5,Monsoon,Rainy,2024,8,19,Monday
20-08-2024,Guwahati,34.04,23.84,28.94,12.78,11.22,05:36,18:23,69,Low,75.79,138.05,13.28,14.28,12.28,97.23,3.29,92.19,7.08,E,120.23,Monsoon,Rainy,2024,8,20,Tuesday
26-08-2024,Guwahati,33.5,24.48,28.99,12.63,11.37,05:40,18:19,64,Low,62.51,109.98,13.4,14.4,12.4,78.23,2.74,94.8,16.89,W,134.31,Monsoon,Rainy,2024,8,26,Monday
31-08-2024,Guwahati,29.94,23.57,26.76,12.51,11.49,05:44,18:15,65,Low,79.15,135.02,13.38,14.38,12.38,96.85,1.36,87.02,10.33,SE,109.01,Monsoon,Rainy,2024,8,31,Saturday
01-09-2024,Guwahati,26.54,21.91,24.22,12.48,11.52,05:45,18:14,114,Moderate,116.42,211.93,12.15,13.15,11.15,89.18,2.41,67.65,14.92,SW,133.02,Monsoon,Rainy,2024,9,1,Sunday
03-09-2024,Guwahati,33.99,22.84,28.41,12.43,11.57,05:47,18:12,110,Moderate,100.28,196.91,12.25,13.25,11.25,78.37,2.96,68.27,5.42,NW,137.19,Monsoon,Rainy,2024,9,3,Tuesday
04-09-2024,Guwahati,25.57,15.67,20.62,12.41,11.59,05:47,18:12,87,Low,95.79,167.69,12.82,13.82,11.82,72.84,1.4,86.97,14.78,SW,65.84,Monsoon,Rainy,2024,9,4,Wednesday
05-09-2024,Guwahati,30.59,18.62,24.61,12.38,11.62,05:48,18:11,91,Low,87.73,143.5,12.72,13.72,11.72,91.3,2.72,69.77,7.74,NE,84.4,Monsoon,Rainy,2024,9,5,Thursday
17-09-2024,Guwahati,26.16,23.38,24.77,12.07,11.93,05:58,18:01,99,Low,99.89,166.19,12.53,13.53,11.53,60.75,2.96,80.21,6.12,NW,68.62,Monsoon,Rainy,2024,9,17,Tuesday
21-09-2024,Guwahati,29.75,19.22,24.48,11.96,12.04,06:01,17:58,63,Low,69.99,106.58,13.43,14.43,12.43,88.61,1.71,76.07,11.35,NW,163.47,Monsoon,Storm,2024,9,21,Saturday
23-09-2024,Guwahati,30.64,24.51,27.57,11.91,12.09,06:02,17:57,39,Low,39.8,60.35,14.03,15.03,13.03,79.37,2,94.69,14.67,NW,192.36,Monsoon,Storm,2024,9,23,Monday
26-09-2024,Guwahati,30.56,21.34,25.95,11.83,12.17,06:05,17:54,103,Moderate,108.66,203.54,12.43,13.43,11.43,78.23,1.97,84.19,5.24,E,119.28,Monsoon,Rainy,2024,9,26,Thursday
27-09-2024,Guwahati,26.74,19.89,23.31,11.8,12.2,06:05,17:54,99,Low,104.04,170.56,12.53,13.53,11.53,98.33,3.16,68.14,6.18,NE,101.74,Monsoon,Rainy,2024,9,27,Friday
28-09-2024,Guwahati,32.2,18.48,25.34,11.78,12.22,06:06,17:53,104,Moderate,119.54,197.38,12.4,13.4,11.4,67.7,4.55,90.05,5.92,N,135.18,Monsoon,Rainy,2024,9,28,Saturday
03-10-2024,Guwahati,34.19,15.81,25,11.65,12.35,06:10,17:49,104,Moderate,112.28,195.98,12.4,13.4,11.4,86.01,0.98,94.71,12.59,SE,196,Monsoon,Storm,2024,10,3,Thursday
04-10-2024,Guwahati,30.29,20.14,25.22,11.62,12.38,06:11,17:48,82,Low,81.25,122.64,12.95,13.95,11.95,82.81,2.31,68.46,15.24,NW,156.86,Monsoon,Storm,2024,10,4,Friday
07-10-2024,Guwahati,25.85,21.27,23.56,11.54,12.46,06:13,17:46,57,Low,55.27,96.91,13.57,14.57,12.57,83.65,3.51,68.57,7.35,E,155.85,Monsoon,Storm,2024,10,7,Monday
09-10-2024,Guwahati,33.53,22.03,27.78,11.49,12.51,06:15,17:44,88,Low,99.66,163.54,12.8,13.8,11.8,62.52,4,75.79,6.87,NW,185.9,Monsoon,Storm,2024,10,9,Wednesday
10-10-2024,Guwahati,32.97,21.42,27.19,11.47,12.53,06:16,17:43,90,Low,108.73,205.75,12.75,13.75,11.75,76.69,3.52,88.24,16.04,S,107.16,Monsoon,Rainy,2024,10,10,Thursday
12-10-2024,Guwahati,25.15,23.8,24.48,11.42,12.58,06:17,17:42,39,Low,39.07,61.35,14.03,15.03,13.03,71.56,1.65,81.09,10.14,W,179.75,Monsoon,Storm,2024,10,12,Saturday
17-10-2024,Guwahati,28.27,17.43,22.85,11.29,12.71,06:21,17:38,75,Low,84.8,165.37,13.12,14.12,12.12,89.67,3.39,90.16,7.48,W,78,Monsoon,Rainy,2024,10,17,Thursday
18-10-2024,Guwahati,26.44,20.41,23.43,11.27,12.73,06:21,17:38,83,Low,85.3,148.43,12.93,13.93,11.93,86.32,1.9,79.39,15.19,S,77.06,Monsoon,Rainy,2024,10,18,Friday
19-10-2024,Guwahati,29.51,18.34,23.92,11.24,12.76,06:22,17:37,46,Low,57.32,97.76,13.85,14.85,12.85,74.19,0.74,90.35,19.8,E,150.28,Monsoon,Storm,2024,10,19,Saturday
21-10-2024,Guwahati,27.64,16.27,21.95,11.19,12.81,06:24,17:35,56,Low,63.28,118.28,13.6,14.6,12.6,64.71,2.65,77.47,15.87,SW,136.21,Monsoon,Rainy,2024,10,21,Monday
07-11-2024,Guwahati,31.12,16.2,23.66,10.82,13.18,06:35,17:24,46,Low,44.7,81.37,13.85,14.85,12.85,66.83,2.56,82.86,5.3,NW,102.42,Monsoon,Rainy,2024,11,7,Thursday
10-11-2024,Guwahati,32.68,19.01,25.85,10.76,13.24,06:37,17:22,108,Moderate,103.45,191.82,12.3,13.3,11.3,98.88,2.75,70.55,17.51,N,92.85,Monsoon,Rainy,2024,11,10,Sunday
12-11-2024,Guwahati,25.13,18.54,21.84,10.73,13.27,06:38,17:21,93,Low,96.85,149.06,12.68,13.68,11.68,69.44,2.42,65.53,6.68,S,114.36,Monsoon,Rainy,2024,11,12,Tuesday
19-11-2024,Guwahati,31.32,17.42,24.37,10.61,13.39,06:41,17:18,51,Low,54.99,107.17,13.72,14.72,12.72,96.38,0.68,86.72,11.72,N,108.82,Monsoon,Rainy,2024,11,19,Tuesday
25-11-2024,Guwahati,31.11,18.19,24.65,10.53,13.47,06:44,17:15,107,Moderate,99.52,197.61,12.32,13.32,11.32,98.3,1.98,71.79,8.12,SE,89.9,Monsoon,Rainy,2024,11,25,Monday
28-11-2024,Guwahati,32.07,17.84,24.96,10.49,13.51,06:45,17:14,45,Low,54.05,104.84,13.88,14.88,12.88,84.28,0.97,73.08,12.07,SW,59.66,Monsoon,Rainy,2024,11,28,Thursday
30-11-2024,Guwahati,31.27,23.49,27.38,10.47,13.53,06:45,17:14,44,Low,50.69,96.75,13.9,14.9,12.9,64.59,4.57,77.92,8.27,NE,151.51,Monsoon,Storm,2024,11,30,Saturday
01-12-2024,Guwahati,26.77,18.58,22.67,10.46,13.54,06:46,17:13,75,Low,88.8,143.58,13.12,14.12,12.12,35.72,2.17,48.87,5.8,SW,0.2,Winter,Clear,2024,12,1,Sunday
08-12-2024,Guwahati,29.29,22.88,26.09,10.4,13.6,06:48,17:11,75,Low,94.38,182.18,13.12,14.12,12.12,69.42,2.26,43.66,12.07,N,19.33,Winter,Clear,2024,12,8,Sunday
09-12-2024,Guwahati,28.54,18.56,23.55,10.39,13.61,06:48,17:11,116,Moderate,105.81,198.2,12.1,13.1,11.1,15.4,5.98,48.53,13.27,NW,12.27,Winter,Clear,2024,12,9,Monday
10-12-2024,Guwahati,32,19.07,25.54,10.39,13.61,06:48,17:11,67,Low,79.29,156.31,13.32,14.32,12.32,57.53,1.31,36.08,6.22,S,5.85,Winter,Clear,2024,12,10,Tuesday
19-12-2024,Guwahati,27.98,20.14,24.06,10.36,13.64,06:49,17:10,72,Low,66.56,101.34,13.2,14.2,12.2,53.89,3.89,41.17,8.56,N,19.06,Winter,Clear,2024,12,19,Thursday
20-12-2024,Guwahati,27.62,19.91,23.77,10.36,13.64,06:49,17:10,70,Low,67.73,111.46,13.25,14.25,12.25,21.36,3.67,56.19,9.77,SE,9.63,Winter,Clear,2024,12,20,Friday
24-12-2024,Guwahati,30.26,22.81,26.54,10.37,13.63,06:49,17:10,100,Low,99.2,166.37,12.5,13.5,11.5,18.9,4.4,55.03,6.57,W,18.83,Winter,Clear,2024,12,24,Tuesday
26-12-2024,Guwahati,33.72,20.17,26.94,10.37,13.63,06:48,17:11,59,Low,64.66,98.84,13.53,14.53,12.53,38.48,5.66,30.84,10.92,SW,18.06,Winter,Clear,2024,12,26,Thursday
29-12-2024,Guwahati,29.28,20.79,25.03,10.39,13.61,06:48,17:11,57,Low,71.66,113.54,13.57,14.57,12.57,16.38,2.05,66.83,10.55,N,12.2,Winter,Clear,2024,12,29,Sunday
02-01-2025,Guwahati,33.09,17.69,25.39,10.4,13.6,06:47,17:12,118,Moderate,109.38,167.08,12.05,13.05,11.05,32.06,4.91,56.35,7.5,SE,11.21,Winter,Clear,2025,1,2,Thursday
09-01-2025,Guwahati,25.49,18.96,22.22,10.46,13.54,06:46,17:13,102,Moderate,106.83,200.57,12.45,13.45,11.45,60.44,4.93,35.2,14.85,E,11.44,Winter,Clear,2025,1,9,Thursday
10-01-2025,Guwahati,29.66,24.64,27.15,10.47,13.53,06:45,17:14,99,Low,109.11,198.83,12.53,13.53,11.53,33.65,2.53,53.02,11.11,N,12.36,Winter,Clear,2025,1,10,Friday
14-01-2025,Guwahati,30.74,19.28,25.01,10.52,13.48,06:44,17:15,51,Low,53.72,101.02,13.72,14.72,12.72,63.09,4.78,44.73,9.85,SW,1.35,Winter,Clear,2025,1,14,Tuesday
15-01-2025,Guwahati,34.38,15.77,25.07,10.53,13.47,06:44,17:15,93,Low,116.51,189.08,12.68,13.68,11.68,42.35,4.98,44.36,17.64,W,8.68,Winter,Clear,2025,1,15,Wednesday
21-01-2025,Guwahati,29.01,19.3,24.16,10.62,13.38,06:41,17:18,43,Low,43.34,66.03,13.93,14.93,12.93,42.35,1.99,59.35,13.09,SE,1.29,Winter,Clear,2025,1,21,Tuesday
23-01-2025,Guwahati,26.83,19.39,23.11,10.65,13.35,06:40,17:19,86,Low,101.96,176.49,12.85,13.85,11.85,54.31,3.4,37.47,11.81,SE,14.48,Winter,Clear,2025,1,23,Thursday
26-01-2025,Guwahati,33.51,22.09,27.8,10.7,13.3,06:38,17:21,34,Low,32.96,54.32,14.15,15.15,13.15,53.67,4.11,51.81,16.41,NE,0.37,Winter,Clear,2025,1,26,Sunday
01-02-2025,Guwahati,32.26,21.92,27.09,10.81,13.19,06:35,17:24,95,Low,103.94,189.46,12.62,13.62,11.62,62.58,2.36,58.67,10.13,SW,9.44,Winter,Clear,2025,2,1,Saturday
07-02-2025,Guwahati,34.31,20.79,27.55,10.93,13.07,06:31,17:28,50,Low,46.11,84.46,13.75,14.75,12.75,22.48,5.38,59.83,12.89,W,16.47,Winter,Clear,2025,2,7,Friday
13-02-2025,Guwahati,33.89,18.3,26.1,11.07,12.93,06:27,17:32,31,Low,35.58,61.85,14.22,15.22,13.22,51.46,5.43,68.28,11.8,N,14.3,Winter,Clear,2025,2,13,Thursday
17-02-2025,Guwahati,32.72,23.43,28.07,11.16,12.84,06:25,17:34,92,Low,93.98,164.83,12.7,13.7,11.7,58.57,5.75,40.12,11.98,W,14.01,Winter,Clear,2025,2,17,Monday
22-02-2025,Guwahati,32.01,22.37,27.19,11.28,12.72,06:21,17:38,95,Low,89.6,158.91,12.62,13.62,11.62,60.67,4.37,32.44,17.74,E,8.98,Winter,Clear,2025,2,22,Saturday
25-02-2025,Guwahati,26.39,15.31,20.85,11.35,12.65,06:19,17:40,118,Moderate,114.09,179.57,12.05,13.05,11.05,17.88,4.34,58.35,18.34,E,16.46,Winter,Clear,2025,2,25,Tuesday
06-03-2025,Guwahati,29.26,19.14,24.2,11.58,12.42,06:12,17:47,74,Low,69.86,107.66,13.15,14.15,12.15,45.11,10,69.92,8.04,NE,17.38,Summer,Clear,2025,3,6,Thursday
12-03-2025,Guwahati,31.68,21.5,26.59,11.74,12.26,06:07,17:52,120,Moderate,111.11,212.82,12,13,11,13.82,10.38,64.75,14.11,NE,17.38,Summer,Clear,2025,3,12,Wednesday
15-03-2025,Guwahati,28.8,15.57,22.18,11.82,12.18,06:05,17:54,85,Low,90.99,151.42,12.88,13.88,11.88,59.53,8.8,66.47,10.82,SE,13.63,Summer,Clear,2025,3,15,Saturday
20-03-2025,Guwahati,27.4,18.72,23.06,11.95,12.05,06:01,17:58,38,Low,39.99,79.41,14.05,15.05,13.05,42.82,9.13,44.11,5.53,S,2.56,Summer,Clear,2025,3,20,Thursday
22-03-2025,Guwahati,34.51,17.75,26.13,12,12,06:00,18:00,30,Low,31.46,48.39,14.25,15.25,13.25,32.78,9.49,31.67,6.68,NW,2.76,Summer,Clear,2025,3,22,Saturday
24-03-2025,Guwahati,28.13,19.18,23.66,12.05,11.95,05:58,18:01,36,Low,44.35,77.75,14.1,15.1,13.1,24.87,7.38,50.79,11.36,NW,0.93,Summer,Clear,2025,3,24,Monday
25-03-2025,Guwahati,34.15,22.24,28.2,12.08,11.92,05:57,18:02,112,Moderate,103.41,200.19,12.2,13.2,11.2,31.93,7.73,54.34,15.3,SE,15.26,Summer,Clear,2025,3,25,Tuesday
28-03-2025,Guwahati,34.95,19.67,27.31,12.16,11.84,05:55,18:04,88,Low,95.13,166.25,12.8,13.8,11.8,32.01,10,50.18,18.11,E,8.21,Summer,Clear,2025,3,28,Friday
29-03-2025,Guwahati,33.83,17.28,25.55,12.18,11.82,05:54,18:05,98,Low,110.63,184.84,12.55,13.55,11.55,13.18,8.49,42.19,15.82,NE,14.54,Summer,Clear,2025,3,29,Saturday
03-04-2025,Guwahati,28.27,21.3,24.78,12.32,11.68,05:50,18:09,95,Low,89.41,166.92,12.62,13.62,11.62,29.14,8.73,36.66,15.71,SW,8.65,Summer,Clear,2025,4,3,Thursday
04-04-2025,Guwahati,25.13,18.16,21.64,12.34,11.66,05:49,18:10,102,Moderate,100.19,183.88,12.45,13.45,11.45,50.93,8.76,61.33,19.75,NE,16.24,Summer,Clear,2025,4,4,Friday
06-04-2025,Guwahati,30.69,17.03,23.86,12.39,11.61,05:48,18:11,60,Low,56.35,104.07,13.5,14.5,12.5,62.89,10.66,33.29,9.15,S,3.57,Summer,Clear,2025,4,6,Sunday
07-04-2025,Guwahati,28.77,21.6,25.19,12.42,11.58,05:47,18:12,49,Low,59.69,115.72,13.78,14.78,12.78,27.17,7.45,38.34,5.99,W,0.76,Summer,Clear,2025,4,7,Monday
08-04-2025,Guwahati,32.56,16.64,24.6,12.44,11.56,05:46,18:13,112,Moderate,112.25,189.03,12.2,13.2,11.2,44.48,9.24,39.61,16.53,NW,4.51,Summer,Clear,2025,4,8,Tuesday
13-04-2025,Guwahati,32.58,21.71,27.14,12.57,11.43,05:42,18:17,69,Low,70.42,136.99,13.28,14.28,12.28,12.66,8.28,62.77,13.58,N,19.8,Summer,Clear,2025,4,13,Sunday
27-04-2025,Guwahati,32.21,20.5,26.36,12.91,11.09,05:32,18:27,86,Low,100.75,165.37,12.85,13.85,11.85,51.32,8.3,52.93,14.2,SW,1.08,Summer,Clear,2025,4,27,Sunday
28-04-2025,Guwahati,25.52,15.99,20.76,12.93,11.07,05:32,18:27,93,Low,93.16,156.88,12.68,13.68,11.68,20.33,8.95,64.1,16.01,SE,16.63,Summer,Clear,2025,4,28,Monday
29-04-2025,Guwahati,32.74,22.85,27.79,12.96,11.04,05:31,18:28,49,Low,50.54,80.67,13.78,14.78,12.78,16.28,9.87,42.77,9.5,NE,14.82,Summer,Clear,2025,4,29,Tuesday
01-05-2025,Guwahati,26.66,16.48,21.57,13,11,05:29,18:30,52,Low,58.34,104.8,13.7,14.7,12.7,27.43,9.64,33.88,6.48,E,0.41,Summer,Clear,2025,5,1,Thursday
09-05-2025,Guwahati,30.61,16.2,23.4,13.17,10.83,05:24,18:35,40,Low,49.05,77.79,14,15,13,59.86,7.4,48.54,7.17,N,13.43,Summer,Clear,2025,5,9,Friday
10-05-2025,Guwahati,28.06,22.66,25.36,13.19,10.81,05:24,18:35,51,Low,57.52,98.02,13.72,14.72,12.72,42.91,10.15,67.58,14.88,SE,1.6,Summer,Clear,2025,5,10,Saturday
11-05-2025,Guwahati,30.14,15.9,23.02,13.21,10.79,05:23,18:36,81,Low,87.85,138.59,12.97,13.97,11.97,51.1,9.69,61.29,7.24,N,12.58,Summer,Clear,2025,5,11,Sunday
13-05-2025,Guwahati,28.46,15.43,21.95,13.24,10.76,05:22,18:37,83,Low,94.75,187.26,12.93,13.93,11.93,61.4,9.21,49.02,5.7,SE,1.75,Summer,Clear,2025,5,13,Tuesday
16-05-2025,Guwahati,34.74,23.29,29.01,13.3,10.7,05:21,18:38,39,Low,41.84,82.05,14.03,15.03,13.03,60.07,9.64,48.44,5.89,N,7.44,Summer,Clear,2025,5,16,Friday
21-05-2025,Guwahati,34.58,16.48,25.53,13.38,10.62,05:18,18:41,83,Low,97.1,176.54,12.93,13.93,11.93,35.18,9.62,64.81,12.56,S,3.41,Summer,Clear,2025,5,21,Wednesday
31-05-2025,Guwahati,32.27,19.79,26.03,13.52,10.48,05:14,18:45,59,Low,55.86,93.95,13.53,14.53,12.53,66.08,10.19,38.54,5.83,N,9.36,Summer,Clear,2025,5,31,Saturday
06-06-2025,Guwahati,34.99,21.95,28.47,13.57,10.43,05:12,18:47,44,Low,44.42,71.9,13.9,14.9,12.9,70.28,1.52,72.17,13.97,SW,166.96,Monsoon,Storm,2025,6,6,Friday
08-06-2025,Guwahati,26.72,16.04,21.38,13.59,10.41,05:12,18:47,86,Low,91.1,172.13,12.85,13.85,11.85,75.54,3.48,77.96,16.52,NW,104.57,Monsoon,Rainy,2025,6,8,Sunday
10-06-2025,Guwahati,27.08,18.84,22.96,13.6,10.4,05:11,18:48,74,Low,78.96,142.64,13.15,14.15,12.15,80.21,3.16,88.03,16.27,S,171.52,Monsoon,Storm,2025,6,10,Tuesday
11-06-2025,Guwahati,32.79,24.56,28.67,13.61,10.39,05:11,18:48,57,Low,53.98,88.2,13.57,14.57,12.57,62.53,4.14,92.8,7.17,NE,165.83,Monsoon,Storm,2025,6,11,Wednesday
12-06-2025,Guwahati,30.04,16.56,23.3,13.61,10.39,05:11,18:48,41,Low,41.53,62.54,13.97,14.97,12.97,72.91,1.11,68.16,19.13,SE,103.85,Monsoon,Rainy,2025,6,12,Thursday
17-06-2025,Guwahati,28.2,18.34,23.27,13.63,10.37,05:10,18:49,106,Moderate,105.59,192.58,12.35,13.35,11.35,68.28,5.95,93.39,17.46,W,145.4,Monsoon,Rainy,2025,6,17,Tuesday
18-06-2025,Guwahati,30.89,21.62,26.26,13.64,10.36,05:10,18:49,76,Low,88.39,135.17,13.1,14.1,12.1,75.13,2.89,81.03,12.87,E,194.22,Monsoon,Storm,2025,6,18,Wednesday
24-06-2025,Guwahati,25.13,22.36,23.75,13.64,10.36,05:10,18:49,104,Moderate,95.9,151.77,12.4,13.4,11.4,64.59,4.02,78.73,10.63,NW,83.59,Monsoon,Rainy,2025,6,24,Tuesday
04-07-2025,Guwahati,28.53,23.27,25.9,13.59,10.41,05:12,18:47,29,Low,30.86,58.6,14.28,15.28,13.28,62.22,1.25,82.68,18.25,E,197.91,Monsoon,Storm,2025,7,4,Friday
06-07-2025,Guwahati,33.41,18.46,25.94,13.58,10.42,05:12,18:47,93,Low,85.62,149.39,12.68,13.68,11.68,94.66,3.33,94.52,8.26,NE,192.49,Monsoon,Storm,2025,7,6,Sunday
16-07-2025,Guwahati,33.31,22.09,27.7,13.47,10.53,05:15,18:44,96,Low,116.65,208.3,12.6,13.6,11.6,68.81,2.97,85.6,13.98,NE,139.61,Monsoon,Rainy,2025,7,16,Wednesday
