date,city,max_temperature_C,min_temperature_C,avg_temperature_C,avg_day_length_hours,avg_night_length_hours,avg_sunrise_time,avg_sunset_time,avg_AQI,AQI_category,PM2_5,PM10,avg_visibility_morning_km,avg_visibility_afternoon_km,avg_visibility_night_km,cloud_cover_%,uv_radiation_index,humidity_%,wind_speed_km_h,wind_direction,rainfall_mm,season,weather_condition,year,month,day,day_of_week
02-05-2024,Pune,25.29,21.44,23.36,12.71,11.29,05:38,18:21,49,Low,54.94,94.77,13.78,14.78,12.78,62.92,10.84,54.88,7.89,W,3.46,Summer,Clear,2024,5,2,Thursday
06-05-2024,Pune,32.17,21.64,26.91,12.77,11.23,05:36,18:23,61,Low,60.9,91.94,13.47,14.47,12.47,36.12,9.1,55.28,7.99,N,18.91,Summer,Clear,2024,5,6,Monday
11-05-2024,Pune,32.51,22.46,27.48,12.83,11.17,05:34,18:25,37,Low,43.1,83.56,14.07,15.07,13.07,20.67,8.41,45.32,11.6,S,19.65,Summer,Clear,2024,5,11,Saturday
12-05-2024,Pune,25.69,20.78,23.24,12.85,11.15,05:34,18:25,67,Low,83.79,156.64,13.32,14.32,12.32,52.07,7.22,32.12,18.68,NW,10.82,Summer,Clear,2024,5,12,Sunday
15-05-2024,Pune,32.02,20.07,26.05,12.88,11.12,05:33,18:26,61,Low,69.74,109.16,13.47,14.47,12.47,10.04,9.38,66.18,15.79,SE,17.38,Summer,Clear,2024,5,15,Wednesday
16-05-2024,Pune,31.19,15.82,23.5,12.9,11.1,05:33,18:26,52,Low,49.6,80.6,13.7,14.7,12.7,66.09,9.55,49.47,18.48,SE,9.26,Summer,Clear,2024,5,16,Thursday
20-05-2024,Pune,29.57,16.49,23.03,12.94,11.06,05:31,18:28,97,Low,113.69,196.62,12.57,13.57,11.57,38.1,10.41,32.03,19,NW,6.05,Summer,Clear,2024,5,20,Monday
21-05-2024,Pune,34.33,16.25,25.29,12.95,11.05,05:31,18:28,68,Low,64.38,97.49,13.3,14.3,12.3,52.89,8.72,55.24,9.6,SW,7.18,Summer,Clear,2024,5,21,Tuesday
23-05-2024,Pune,34.62,24.64,29.63,12.97,11.03,05:30,18:29,61,Low,56.05,97.52,13.47,14.47,12.47,16.03,9.04,46.51,5.37,W,0.1,Summer,Clear,2024,5,23,Thursday
24-05-2024,Pune,29.07,17.21,23.14,12.98,11.02,05:30,18:29,81,Low,78,155.84,12.97,13.97,11.97,12.49,7.83,55.41,18.88,NW,16.91,Summer,Clear,2024,5,24,Friday
26-05-2024,Pune,28.66,16.04,22.35,13,11,05:30,18:29,82,Low,93.22,153.78,12.95,13.95,11.95,34.48,10.92,64.33,14.75,N,19.96,Summer,Clear,2024,5,26,Sunday
27-05-2024,Pune,32.42,15.32,23.87,13.01,10.99,05:29,18:30,43,Low,40.94,74.38,13.93,14.93,12.93,16.95,10.38,35.36,7.09,NE,12.47,Summer,Clear,2024,5,27,Monday
28-05-2024,Pune,30.2,15.37,22.79,13.02,10.98,05:29,18:30,37,Low,37.26,68.42,14.07,15.07,13.07,58.82,7.87,38.62,13.13,SW,6.83,Summer,Clear,2024,5,28,Tuesday
02-06-2024,Pune,34.68,16.48,25.58,13.05,10.95,05:28,18:31,111,Moderate,114.68,182.51,12.22,13.22,11.22,70.94,1.8,93.95,19.74,NW,106.55,Monsoon,Rainy,2024,6,2,Sunday
18-06-2024,Pune,30.36,20.03,25.2,13.11,10.89,05:26,18:33,42,Low,53.2,98.46,13.95,14.95,12.95,73.67,3.46,82.98,18.55,NE,57.43,Monsoon,Rainy,2024,6,18,Tuesday
19-06-2024,Pune,32.14,23.18,27.66,13.11,10.89,05:26,18:33,92,Low,90.06,140.74,12.7,13.7,11.7,92.77,2.21,74.7,17.9,NW,81.53,Monsoon,Rainy,2024,6,19,Wednesday
21-06-2024,Pune,27.13,21.08,24.1,13.11,10.89,05:26,18:33,38,Low,37.54,68.38,14.05,15.05,13.05,61.25,1.6,72.99,14.33,NE,137.74,Monsoon,Rainy,2024,6,21,Friday
27-06-2024,Pune,34.34,17.07,25.7,13.11,10.89,05:26,18:33,91,Low,96.15,185.88,12.72,13.72,11.72,70.43,1.49,89.45,5.01,SE,150.39,Monsoon,Storm,2024,6,27,Thursday
28-06-2024,Pune,34.63,24.18,29.4,13.1,10.9,05:26,18:33,92,Low,98.81,152.12,12.7,13.7,11.7,84.65,3.48,65.48,18.54,N,65.28,Monsoon,Rainy,2024,6,28,Friday
29-06-2024,Pune,31.97,15.97,23.97,13.1,10.9,05:27,18:32,56,Low,54.67,90.76,13.6,14.6,12.6,76.72,0.73,76.55,9.34,SW,170.34,Monsoon,Storm,2024,6,29,Saturday
30-06-2024,Pune,29.51,16.17,22.84,13.1,10.9,05:27,18:32,68,Low,70.79,136.39,13.3,14.3,12.3,78.98,1.68,70.75,10.38,NE,61.84,Monsoon,Rainy,2024,6,30,Sunday
01-07-2024,Pune,30.29,20.84,25.57,13.09,10.91,05:27,18:32,105,Moderate,101.72,169.92,12.38,13.38,11.38,82.17,2.36,66.66,19.02,E,100.79,Monsoon,Rainy,2024,7,1,Monday
13-07-2024,Pune,32.26,24.18,28.22,13.02,10.98,05:29,18:30,107,Moderate,111.75,201.41,12.32,13.32,11.32,90.93,0.92,94.35,16.68,NE,133.62,Monsoon,Rainy,2024,7,13,Saturday
14-07-2024,Pune,26.71,19.47,23.09,13.01,10.99,05:29,18:30,52,Low,48.94,90.29,13.7,14.7,12.7,71.94,2.62,67.46,9.93,SE,93.55,Monsoon,Rainy,2024,7,14,Sunday
17-07-2024,Pune,27.78,16.84,22.31,12.99,11.01,05:30,18:29,76,Low,74.78,122.48,13.1,14.1,12.1,69.5,3.45,84.92,9.29,W,61.49,Monsoon,Rainy,2024,7,17,Wednesday
20-07-2024,Pune,32.23,24.45,28.34,12.96,11.04,05:31,18:28,105,Moderate,112.54,201.63,12.38,13.38,11.38,67.34,5.1,85.5,11.43,NE,172.75,Monsoon,Storm,2024,7,20,Saturday
27-07-2024,Pune,26.89,17.82,22.35,12.88,11.12,05:33,18:26,47,Low,54.08,95.15,13.82,14.82,12.82,83.33,2.8,68.71,9.82,NW,68.53,Monsoon,Rainy,2024,7,27,Saturday
01-08-2024,Pune,25.35,16.27,20.81,12.82,11.18,05:35,18:24,105,Moderate,112.32,196.2,12.38,13.38,11.38,81.12,1.21,86.86,6.65,SW,55.71,Monsoon,Rainy,2024,8,1,Thursday
22-08-2024,Pune,28.83,23.37,26.1,12.5,11.5,05:45,18:14,109,Moderate,107.88,194.33,12.28,13.28,11.28,86.68,1.2,82.64,18.2,S,67.27,Monsoon,Rainy,2024,8,22,Thursday
27-08-2024,Pune,26.95,18.13,22.54,12.42,11.58,05:47,18:12,86,Low,85.85,156.18,12.85,13.85,11.85,81.31,2.01,90.48,19.72,S,66.8,Monsoon,Rainy,2024,8,27,Tuesday
07-09-2024,Pune,32.4,16.18,24.29,12.22,11.78,05:53,18:06,79,Low,98.09,151.8,13.03,14.03,12.03,67,4.36,94.81,7.6,SW,110.54,Monsoon,Rainy,2024,9,7,Saturday
08-09-2024,Pune,32.25,20.05,26.15,12.21,11.79,05:53,18:06,93,Low,91.2,146.05,12.68,13.68,11.68,79.74,3.37,84.97,5.24,W,199.34,Monsoon,Storm,2024,9,8,Sunday
12-09-2024,Pune,32.3,23.89,28.09,12.13,11.87,05:55,18:04,30,Low,35.55,61.33,14.25,15.25,13.25,72.1,1.98,84.49,9.19,E,134.98,Monsoon,Rainy,2024,9,12,Thursday
14-09-2024,Pune,28.69,16.6,22.64,12.1,11.9,05:57,18:02,116,Moderate,109.7,165.1,12.1,13.1,11.1,88.92,2.12,74.95,12.49,N,135.75,Monsoon,Rainy,2024,9,14,Saturday
16-09-2024,Pune,26.1,18.9,22.5,12.06,11.94,05:58,18:01,46,Low,51.7,77.95,13.85,14.85,12.85,63.7,1.5,72.7,7.99,NW,63.47,Monsoon,Rainy,2024,9,16,Monday
19-09-2024,Pune,35,15.02,25.01,12.01,11.99,05:59,18:00,94,Low,87.48,137.4,12.65,13.65,11.65,84.44,0.6,93.65,18.41,SW,64.04,Monsoon,Rainy,2024,9,19,Thursday
22-09-2024,Pune,30.22,17.63,23.92,11.95,12.05,06:01,17:58,93,Low,99.06,194.48,12.68,13.68,11.68,87.27,3.27,88.67,15.39,W,97.33,Monsoon,Rainy,2024,9,22,Sunday
23-09-2024,Pune,27.44,24.32,25.88,11.94,12.06,06:01,17:58,37,Low,39.44,64.44,14.07,15.07,13.07,91.22,1.68,65.46,11.1,N,134.86,Monsoon,Rainy,2024,9,23,Monday
24-09-2024,Pune,33.09,18.79,25.94,11.92,12.08,06:02,17:57,37,Low,34.25,54.4,14.07,15.07,13.07,80.13,2.08,75.65,5.06,SW,60.56,Monsoon,Rainy,2024,9,24,Tuesday
26-09-2024,Pune,30.01,18.84,24.42,11.88,12.12,06:03,17:56,106,Moderate,117.49,185.58,12.35,13.35,11.35,86.63,1.25,76.72,8.32,SW,112.92,Monsoon,Rainy,2024,9,26,Thursday
28-09-2024,Pune,32.29,20,26.15,11.85,12.15,06:04,17:55,57,Low,67.36,106.75,13.57,14.57,12.57,82.27,3.28,67.74,9.31,NE,51.58,Monsoon,Rainy,2024,9,28,Saturday
02-10-2024,Pune,28.28,16.16,22.22,11.78,12.22,06:06,17:53,69,Low,64.98,98.67,13.28,14.28,12.28,95.31,2.02,94.72,12.8,W,150.97,Monsoon,Storm,2024,10,2,Wednesday
05-10-2024,Pune,26.91,19.62,23.26,11.72,12.28,06:08,17:51,117,Moderate,111.27,169.74,12.07,13.07,11.07,97.64,2.61,91.99,14.97,N,101.14,Monsoon,Rainy,2024,10,5,Saturday
07-10-2024,Pune,29.53,23.36,26.44,11.69,12.31,06:09,17:50,114,Moderate,116.55,219.98,12.15,13.15,11.15,81.65,3.01,90.48,12.63,SE,141.02,Monsoon,Rainy,2024,10,7,Monday
09-10-2024,Pune,25.62,18.84,22.23,11.65,12.35,06:10,17:49,58,Low,70,109.96,13.55,14.55,12.55,72.12,2.83,67.55,19.47,S,130.32,Monsoon,Rainy,2024,10,9,Wednesday
13-10-2024,Pune,32.18,24.93,28.55,11.58,12.42,06:12,17:47,93,Low,92.85,152.92,12.68,13.68,11.68,60.71,4.52,76.15,5.33,NW,155.32,Monsoon,Storm,2024,10,13,Sunday
15-10-2024,Pune,31.31,16.64,23.97,11.55,12.45,06:13,17:46,65,Low,80.9,141.74,13.38,14.38,12.38,93.94,3.27,83.03,12.26,S,104.43,Monsoon,Rainy,2024,10,15,Tuesday
27-10-2024,Pune,32.28,18.16,25.22,11.36,12.64,06:19,17:40,58,Low,60.8,97.11,13.55,14.55,12.55,87.4,2.72,67.53,10.4,NE,97.18,Monsoon,Rainy,2024,10,27,Sunday
28-10-2024,Pune,25.77,19.26,22.52,11.34,12.66,06:19,17:40,62,Low,69.81,128.06,13.45,14.45,12.45,69.5,5.89,91.14,10.8,W,152.39,Monsoon,Storm,2024,10,28,Monday
01-11-2024,Pune,27.67,19.22,23.44,11.28,12.72,06:21,17:38,35,Low,38.5,60.16,14.12,15.12,13.12,86.59,0.92,92.01,15.08,E,164.37,Monsoon,Storm,2024,11,1,Friday
03-11-2024,Pune,31.35,23.06,27.21,11.25,12.75,06:22,17:37,96,Low,104.27,201.67,12.6,13.6,11.6,99.97,1.13,73.05,5.15,NE,154.68,Monsoon,Storm,2024,11,3,Sunday
10-11-2024,Pune,26.49,22.76,24.62,11.16,12.84,06:25,17:34,76,Low,70.21,121.03,13.1,14.1,12.1,68.36,5.24,74.34,18.59,NE,187.95,Monsoon,Storm,2024,11,10,Sunday
11-11-2024,Pune,30.42,21.29,25.86,11.15,12.85,06:25,17:34,52,Low,53.12,100.95,13.7,14.7,12.7,96.64,2.45,66.8,7.89,SW,125.53,Monsoon,Rainy,2024,11,11,Monday
13-11-2024,Pune,31.06,21.77,26.42,11.12,12.88,06:26,17:33,75,Low,77.32,143.74,13.12,14.12,12.12,64.25,1.87,66.61,15.35,E,192.17,Monsoon,Storm,2024,11,13,Wednesday
14-11-2024,Pune,31.46,23.92,27.69,11.11,12.89,06:26,17:33,105,Moderate,95.96,168.33,12.38,13.38,11.38,77.07,2.55,90,15.91,N,89.92,Monsoon,Rainy,2024,11,14,Thursday
25-11-2024,Pune,31.34,16.41,23.87,11,13,06:30,17:29,73,Low,69.87,124.41,13.18,14.18,12.18,77.61,2.25,92.56,16.94,W,116.55,Monsoon,Rainy,2024,11,25,Monday
06-12-2024,Pune,30.83,24.6,27.72,10.92,13.08,06:32,17:27,72,Low,89.43,157.52,13.2,14.2,12.2,54.89,2.04,41.97,8.08,S,8.27,Winter,Clear,2024,12,6,Friday
11-12-2024,Pune,26.9,16.26,21.58,10.9,13.1,06:32,17:27,59,Low,57.99,112.67,13.53,14.53,12.53,26.17,5.44,61.89,7.06,E,14.71,Winter,Clear,2024,12,11,Wednesday
22-12-2024,Pune,28.36,20.87,24.62,10.89,13.11,06:33,17:26,35,Low,39.26,73.23,14.12,15.12,13.12,20.85,4.67,49.72,8.78,NW,15.69,Winter,Clear,2024,12,22,Sunday
23-12-2024,Pune,29.91,15.76,22.83,10.89,13.11,06:33,17:26,78,Low,85.61,156.91,13.05,14.05,12.05,52.48,4.57,64.97,8.79,NW,19.09,Winter,Clear,2024,12,23,Monday
24-12-2024,Pune,31.57,16.98,24.28,10.89,13.11,06:33,17:26,42,Low,42.96,85.91,13.95,14.95,12.95,46.24,1.25,41.53,6.42,S,8.62,Winter,Clear,2024,12,24,Tuesday
31-12-2024,Pune,25.33,19.99,22.66,10.91,13.09,06:32,17:27,85,Low,84.05,128.71,12.88,13.88,11.88,68.91,4.46,57.41,18.25,E,4.61,Winter,Clear,2024,12,31,Tuesday
05-01-2025,Pune,34.48,19.87,27.17,10.93,13.07,06:32,17:27,84,Low,93.21,179.52,12.9,13.9,11.9,53.58,2.1,67.86,11.74,S,5.23,Winter,Clear,2025,1,5,Sunday
08-01-2025,Pune,32.96,20.47,26.72,10.95,13.05,06:31,17:28,87,Low,88.5,166.1,12.82,13.82,11.82,53.65,4.15,59.98,10.4,NW,10.8,Winter,Clear,2025,1,8,Wednesday
09-01-2025,Pune,29.06,24.7,26.88,10.95,13.05,06:31,17:28,38,Low,40.11,65.56,14.05,15.05,13.05,26.62,1.33,36.55,15.59,N,16.73,Winter,Clear,2025,1,9,Thursday
11-01-2025,Pune,27.38,18.89,23.13,10.97,13.03,06:30,17:29,64,Low,69.93,136.07,13.4,14.4,12.4,67.78,4.04,50.97,19.75,N,2.9,Winter,Clear,2025,1,11,Saturday
15-01-2025,Pune,33.41,15.36,24.39,11,13,06:29,17:30,86,Low,89.26,146.68,12.85,13.85,11.85,65.39,2.03,43.95,18.11,NE,5.59,Winter,Clear,2025,1,15,Wednesday
17-01-2025,Pune,25.3,15.91,20.61,11.02,12.98,06:29,17:30,109,Moderate,106.92,194.09,12.28,13.28,11.28,54.23,4.14,51.48,12.08,SW,4.19,Winter,Clear,2025,1,17,Friday
18-01-2025,Pune,34.6,21.76,28.18,11.03,12.97,06:29,17:30,114,Moderate,111.7,208.3,12.15,13.15,11.15,61.5,2.16,44.38,6.73,SE,1.6,Winter,Clear,2025,1,18,Saturday
25-01-2025,Pune,28.26,17.2,22.73,11.1,12.9,06:26,17:33,107,Moderate,113.28,219.07,12.32,13.32,11.32,47.4,5.85,58.58,13.38,NW,1.23,Winter,Clear,2025,1,25,Saturday
26-01-2025,Pune,28.36,20.19,24.28,11.12,12.88,06:26,17:33,118,Moderate,118.13,218.33,12.05,13.05,11.05,55.02,2.59,59.74,12.26,NE,4.81,Winter,Clear,2025,1,26,Sunday
02-02-2025,Pune,27.95,17.59,22.77,11.2,12.8,06:23,17:36,31,Low,32.33,53.11,14.22,15.22,13.22,62.88,3.97,41.33,14.12,NE,0.03,Winter,Clear,2025,2,2,Sunday
05-02-2025,Pune,29.03,21.76,25.4,11.25,12.75,06:22,17:37,39,Low,47.09,89.92,14.03,15.03,13.03,54.85,3.75,43.65,11.79,S,13.12,Winter,Clear,2025,2,5,Wednesday
06-02-2025,Pune,26.69,21.37,24.03,11.26,12.74,06:22,17:37,96,Low,117.73,225.19,12.6,13.6,11.6,40.18,4.31,67.02,18.69,W,7.52,Winter,Clear,2025,2,6,Thursday
07-02-2025,Pune,33.74,20.02,26.88,11.27,12.73,06:21,17:38,70,Low,69.39,115.87,13.25,14.25,12.25,31.37,1.89,40,15.43,E,5.74,Winter,Clear,2025,2,7,Friday
18-02-2025,Pune,31.16,19.83,25.5,11.44,12.56,06:16,17:43,52,Low,65.13,127.3,13.7,14.7,12.7,36.78,3.75,66.08,19.17,W,15.38,Winter,Clear,2025,2,18,Tuesday
25-02-2025,Pune,27.12,20.2,23.66,11.56,12.44,06:13,17:46,76,Low,72.72,118.48,13.1,14.1,12.1,21.72,1.43,61.28,14.08,E,17.99,Winter,Clear,2025,2,25,Tuesday
26-02-2025,Pune,25.57,21.73,23.65,11.58,12.42,06:12,17:47,75,Low,77.74,142.37,13.12,14.12,12.12,28.34,3.62,38.04,14.78,SE,8.45,Winter,Clear,2025,2,26,Wednesday
27-02-2025,Pune,32.79,22.67,27.73,11.59,12.41,06:12,17:47,96,Low,117.54,193.11,12.6,13.6,11.6,36.29,5.09,59.73,13.24,SW,6.91,Winter,Clear,2025,2,27,Thursday
04-03-2025,Pune,34.3,24.48,29.39,11.68,12.32,06:09,17:50,35,Low,36.24,62.63,14.12,15.12,13.12,50.66,7.91,46.28,14.03,NE,5.12,Summer,Clear,2025,3,4,Tuesday
06-03-2025,Pune,31.97,15.9,23.94,11.71,12.29,06:08,17:51,76,Low,74.78,122,13.1,14.1,12.1,35.86,7.79,65.69,11.57,NW,3.79,Summer,Clear,2025,3,6,Thursday
13-03-2025,Pune,29.09,19.29,24.19,11.84,12.16,06:04,17:55,69,Low,82.7,145.6,13.28,14.28,12.28,43.58,8.44,59.18,17.13,E,1.31,Summer,Clear,2025,3,13,Thursday
22-03-2025,Pune,28.88,22.96,25.92,12,12,06:00,18:00,62,Low,57.52,88.37,13.45,14.45,12.45,26.75,9.59,61.71,18.1,S,7.89,Summer,Clear,2025,3,22,Saturday
28-03-2025,Pune,25.42,23.31,24.36,12.11,11.89,05:56,18:03,77,Low,81.42,146.86,13.07,14.07,12.07,25.66,10.5,31.74,16.29,S,17.49,Summer,Clear,2025,3,28,Friday
30-03-2025,Pune,25.18,20.17,22.67,12.14,11.86,05:55,18:04,69,Low,77.66,132.06,13.28,14.28,12.28,57.94,10.21,38.31,11.23,E,13.63,Summer,Clear,2025,3,30,Sunday
02-04-2025,Pune,27.84,17.84,22.84,12.2,11.8,05:54,18:05,66,Low,73.41,136.52,13.35,14.35,12.35,28.27,7.1,45.3,5.06,NE,12.2,Summer,Clear,2025,4,2,Wednesday
10-04-2025,Pune,27.27,19.06,23.17,12.34,11.66,05:49,18:10,93,Low,106.61,202.48,12.68,13.68,11.68,30.35,8.99,39.09,11.58,N,4.89,Summer,Clear,2025,4,10,Thursday
17-04-2025,Pune,27.18,16.3,21.74,12.46,11.54,05:46,18:13,31,Low,31.13,49.09,14.22,15.22,13.22,45.48,10.55,48.74,18.33,S,4.87,Summer,Clear,2025,4,17,Thursday
18-04-2025,Pune,32.46,15.35,23.9,12.47,11.53,05:45,18:14,65,Low,81.76,154.79,13.38,14.38,12.38,38.45,7.02,64.31,5.17,SE,10.99,Summer,Clear,2025,4,18,Friday
21-04-2025,Pune,29.17,16.55,22.86,12.52,11.48,05:44,18:15,76,Low,89.8,166.53,13.1,14.1,12.1,18.57,10.06,47.68,16.85,N,17.77,Summer,Clear,2025,4,21,Monday
22-04-2025,Pune,31.39,23.53,27.46,12.54,11.46,05:43,18:16,89,Low,96.36,187.05,12.78,13.78,11.78,53.5,7.46,69.99,12.77,E,14.95,Summer,Clear,2025,4,22,Tuesday
24-04-2025,Pune,30.87,16.74,23.81,12.57,11.43,05:42,18:17,99,Low,116.66,185.23,12.53,13.53,11.53,13.79,9.39,48.61,14.03,NW,18.3,Summer,Clear,2025,4,24,Thursday
25-04-2025,Pune,25.65,24.73,25.19,12.59,11.41,05:42,18:17,75,Low,78.96,140.55,13.12,14.12,12.12,27.23,9.05,40.57,17.1,E,12.21,Summer,Clear,2025,4,25,Friday
30-04-2025,Pune,25.5,21.03,23.27,12.67,11.33,05:40,18:19,82,Low,102.61,161.97,12.95,13.95,11.95,18.3,8.7,53.53,13.28,E,6.25,Summer,Clear,2025,4,30,Wednesday
01-05-2025,Pune,30.99,17.74,24.37,12.68,11.32,05:39,18:20,71,Low,66,124.69,13.22,14.22,12.22,34.62,8.33,52.57,6.87,W,17.24,Summer,Clear,2025,5,1,Thursday
02-05-2025,Pune,26.07,21.88,23.97,12.7,11.3,05:39,18:20,58,Low,53.38,86.87,13.55,14.55,12.55,15.92,9.32,35.92,14.42,NE,3.76,Summer,Clear,2025,5,2,Friday
04-05-2025,Pune,28.65,20.35,24.5,12.73,11.27,05:38,18:21,109,Moderate,100.96,192.73,12.28,13.28,11.28,20.78,7.4,52.59,5.82,W,16.49,Summer,Clear,2025,5,4,Sunday
10-05-2025,Pune,31.67,23.08,27.37,12.81,11.19,05:35,18:24,72,Low,75.78,115.75,13.2,14.2,12.2,58.57,10.2,53.9,18.98,SE,18.71,Summer,Clear,2025,5,10,Saturday
11-05-2025,Pune,32.7,22.48,27.59,12.82,11.18,05:35,18:24,48,Low,51.07,78.13,13.8,14.8,12.8,27.4,10.41,68.49,10.81,NE,2.49,Summer,Clear,2025,5,11,Sunday
16-05-2025,Pune,28.23,24.35,26.29,12.88,11.12,05:33,18:26,52,Low,62.7,106.28,13.7,14.7,12.7,45.14,9.37,41.55,15.79,W,13.41,Summer,Clear,2025,5,16,Friday
18-05-2025,Pune,32.45,20.14,26.3,12.91,11.09,05:32,18:27,53,Low,59.79,114.72,13.68,14.68,12.68,61.3,8.73,46.05,10.79,N,10.15,Summer,Clear,2025,5,18,Sunday
22-05-2025,Pune,31.9,21.02,26.46,12.95,11.05,05:31,18:28,40,Low,39.65,69.55,14,15,13,32.22,7.9,55.17,18.09,NW,19.84,Summer,Clear,2025,5,22,Thursday
27-05-2025,Pune,33.15,17.34,25.24,13,11,05:30,18:29,42,Low,48.06,89.27,13.95,14.95,12.95,25.84,8.71,36.09,15.99,NW,6.13,Summer,Clear,2025,5,27,Tuesday
04-06-2025,Pune,28.36,18.29,23.32,13.06,10.94,05:28,18:31,47,Low,55.64,96.77,13.82,14.82,12.82,61.19,1.05,86.13,6.13,E,122.84,Monsoon,Rainy,2025,6,4,Wednesday
07-06-2025,Pune,30.36,23.54,26.95,13.08,10.92,05:27,18:32,25,Low,30.44,59.92,14.38,15.38,13.38,86.37,2.13,79.49,12.16,S,176.3,Monsoon,Storm,2025,6,7,Saturday
14-06-2025,Pune,33.35,22.56,27.95,13.1,10.9,05:26,18:33,61,Low,73.51,114.36,13.47,14.47,12.47,79.26,2.64,80.88,17.88,NW,170.23,Monsoon,Storm,2025,6,14,Saturday
16-06-2025,Pune,31.29,22.63,26.96,13.11,10.89,05:26,18:33,87,Low,98.87,165.92,12.82,13.82,11.82,96.13,0.81,76.32,5.87,SW,170.17,Monsoon,Storm,2025,6,16,Monday
23-06-2025,Pune,34.27,21.48,27.88,13.11,10.89,05:26,18:33,64,Low,64.16,120.47,13.4,14.4,12.4,92.49,3.2,67.97,7.58,N,129.68,Monsoon,Rainy,2025,6,23,Monday
24-06-2025,Pune,33.51,23.78,28.64,13.11,10.89,05:26,18:33,72,Low,79.45,145.24,13.2,14.2,12.2,94.48,2.56,86.66,12.67,S,92.27,Monsoon,Rainy,2025,6,24,Tuesday
26-06-2025,Pune,26.59,15.53,21.06,13.11,10.89,05:26,18:33,68,Low,70.11,106.9,13.3,14.3,12.3,72.23,2.38,87.72,13.07,N,107.41,Monsoon,Rainy,2025,6,26,Thursday
27-06-2025,Pune,25.05,15.72,20.39,13.11,10.89,05:26,18:33,47,Low,56.13,108.96,13.82,14.82,12.82,91.62,1.33,94.2,18.63,SW,156.63,Monsoon,Storm,2025,6,27,Friday
01-07-2025,Pune,25.93,19.68,22.81,13.1,10.9,05:27,18:32,101,Moderate,109.88,200.05,12.47,13.47,11.47,80.36,1.56,76.25,19.53,W,93.92,Monsoon,Rainy,2025,7,1,Tuesday
06-07-2025,Pune,34.33,23.71,29.02,13.07,10.93,05:27,18:32,72,Low,67.96,125.44,13.2,14.2,12.2,64.5,1.38,77.43,13.66,S,177.56,Monsoon,Storm,2025,7,6,Sunday
17-07-2025,Pune,31.43,23.5,27.46,12.99,11.01,05:30,18:29,51,Low,56.33,89.21,13.72,14.72,12.72,86.89,2.13,68.97,15.82,NE,103.04,Monsoon,Rainy,2025,7,17,Thursday
19-07-2025,Pune,28.53,18.26,23.39,12.98,11.02,05:30,18:29,58,Low,72.53,140.62,13.55,14.55,12.55,94.18,3.01,76.07,10.23,SE,170.72,Monsoon,Storm,2025,7,19,Saturday
22-07-2025,Pune,31.94,16.6,24.27,12.95,11.05,05:31,18:28,103,Moderate,110.67,188.38,12.43,13.43,11.43,69.45,4.31,89.63,10.88,SW,155.86,Monsoon,Storm,2025,7,22,Tuesday
25-07-2025,Pune,28.69,21.9,25.29,12.91,11.09,05:32,18:27,68,Low,64.85,108.49,13.3,14.3,12.3,69.95,1.08,85.28,7.5,N,65.19,Monsoon,Rainy,2025,7,25,Friday
27-07-2025,Pune,31.07,22.09,26.58,12.89,11.11,05:33,18:26,34,Low,31.9,48.42,14.15,15.15,13.15,69.13,4.7,91.83,9.65,S,61,Monsoon,Rainy,2025,7,27,Sunday
28-07-2025,Pune,33.59,22,27.8,12.88,11.12,05:33,18:26,67,Low,66.16,101.77,13.32,14.32,12.32,60.38,5.04,65.09,8.89,W,142.53,Monsoon,Rainy,2025,7,28,Monday
30-07-2025,Pune,31.36,19.54,25.45,12.85,11.15,05:34,18:25,118,Moderate,107.71,210.95,12.05,13.05,11.05,70.64,2.37,90.89,12.59,NW,73.05,Monsoon,Rainy,2025,7,30,Wednesday
31-07-2025,Pune,25.18,24.33,24.75,12.84,11.16,05:34,18:25,38,Low,37.05,68.32,14.05,15.05,13.05,77.9,3.09,69.06,9.54,S,169.29,Monsoon,Storm,2025,7,31,Thursday
02-08-2025,Pune,29.68,17.73,23.7,12.82,11.18,05:35,18:24,67,Low,71.72,139.42,13.32,14.32,12.32,78.4,0.65,77.12,9.26,NE,133.39,Monsoon,Rainy,2025,8,2,Saturday
05-08-2025,Pune,29.37,21.34,25.35,12.78,11.22,05:36,18:23,64,Low,70.5,117.67,13.4,14.4,12.4,80.87,0.64,92.73,5.29,SW,86.34,Monsoon,Rainy,2025,8,5,Tuesday
09-08-2025,Pune,34.73,17.21,25.97,12.72,11.28,05:38,18:21,110,Moderate,102.5,156.74,12.25,13.25,11.25,60.36,2.29,82.13,11.1,W,181.16,Monsoon,Storm,2025,8,9,Saturday
11-08-2025,Pune,29.6,17.98,23.79,12.69,11.31,05:39,18:20,31,Low,32.97,59.17,14.22,15.22,13.22,99.78,2.05,66.14,16.34,NE,92.45,Monsoon,Rainy,2025,8,11,Monday
13-08-2025,Pune,29.52,15.43,22.48,12.66,11.34,05:40,18:19,60,Low,57.86,96.06,13.5,14.5,12.5,98.71,1.56,73.26,19.97,S,148.13,Monsoon,Rainy,2025,8,13,Wednesday
14-08-2025,Pune,34.96,16.91,25.94,12.64,11.36,05:40,18:19,58,Low,58.15,101.35,13.55,14.55,12.55,88.96,1.24,94.08,6.58,SW,129.21,Monsoon,Rainy,2025,8,14,Thursday
