date,city,max_temperature_C,min_temperature_C,avg_temperature_C,avg_day_length_hours,avg_night_length_hours,avg_sunrise_time,avg_sunset_time,avg_AQI,AQI_category,PM2_5,PM10,avg_visibility_morning_km,avg_visibility_afternoon_km,avg_visibility_night_km,cloud_cover_%,uv_radiation_index,humidity_%,wind_speed_km_h,wind_direction,rainfall_mm,season,weather_condition,year,month,day,day_of_week
28-03-2024,Delhi,38.85,26.5,32.68,12.21,11.79,05:53,18:06,89,Low,82.97,130.3,12.78,13.78,11.78,67.58,10.52,33.11,16.32,SW,9.19,Summer,Clear,2024,3,28,Thursday
03-04-2024,Delhi,44.53,26.54,35.54,12.38,11.62,05:48,18:11,155,Moderate,146.91,271.05,11.12,12.12,10.12,56.46,8.05,43.86,9.93,E,15.94,Summer,Clear,2024,4,3,Wednesday
05-04-2024,Delhi,38.76,31.55,35.15,12.44,11.56,05:46,18:13,94,Low,103.28,181.81,12.65,13.65,11.65,56.71,10.42,43.4,11.53,SE,19.2,Summer,Clear,2024,4,5,Friday
06-04-2024,Delhi,40.65,30.23,35.44,12.47,11.53,05:45,18:14,132,Moderate,153.03,287.31,11.7,12.7,10.7,44.57,10.33,45.5,7.83,E,17.77,Summer,Clear,2024,4,6,Saturday
07-04-2024,Delhi,43.49,29.17,36.33,12.5,11.5,05:45,18:14,140,Moderate,151.47,240.22,11.5,12.5,10.5,16.73,10.96,30.77,9.21,SW,16.66,Summer,Clear,2024,4,7,Sunday
18-04-2024,Delhi,44.83,26.28,35.55,12.8,11.2,05:35,18:24,108,Moderate,108.89,204.32,12.3,13.3,11.3,60.61,7.94,51.2,11.64,NW,11.62,Summer,Clear,2024,4,18,Thursday
22-04-2024,Delhi,39.09,29.17,34.13,12.91,11.09,05:32,18:27,94,Low,100.04,166.76,12.65,13.65,11.65,51.16,8.72,33.68,17.97,W,0.54,Summer,Clear,2024,4,22,Monday
24-04-2024,Delhi,42.86,25.06,33.96,12.96,11.04,05:31,18:28,133,Moderate,129.34,200.07,11.68,12.68,10.68,50.97,7.95,51.25,11.56,NE,19.83,Summer,Clear,2024,4,24,Wednesday
25-04-2024,Delhi,43.99,26.17,35.08,12.99,11.01,05:30,18:29,102,Moderate,101.24,174.41,12.45,13.45,11.45,15.67,8.48,67.11,15.63,W,7.52,Summer,Clear,2024,4,25,Thursday
27-04-2024,Delhi,39.58,29.59,34.59,13.04,10.96,05:28,18:31,77,Low,93.14,142.31,13.07,14.07,12.07,57.78,8.33,52.07,13.89,NE,18.6,Summer,Clear,2024,4,27,Saturday
30-04-2024,Delhi,41.46,31.62,36.54,13.12,10.88,05:26,18:33,113,Moderate,139.81,260.78,12.18,13.18,11.18,65.67,8.03,48.68,9.05,S,10.99,Summer,Clear,2024,4,30,Tuesday
03-05-2024,Delhi,40.88,26.7,33.79,13.19,10.81,05:24,18:35,87,Low,90.33,174.23,12.82,13.82,11.82,26.92,9.19,63.25,6.25,NW,17.23,Summer,Clear,2024,5,3,Friday
17-05-2024,Delhi,44.41,27.83,36.12,13.49,10.51,05:15,18:44,104,Moderate,111.49,184.12,12.4,13.4,11.4,58,10.34,44.99,9.56,NE,5.04,Summer,Clear,2024,5,17,Friday
21-05-2024,Delhi,41.28,31.12,36.2,13.56,10.44,05:13,18:46,72,Low,84.21,163.76,13.2,14.2,12.2,43.18,10.44,53.3,6.52,SE,13.57,Summer,Clear,2024,5,21,Tuesday
24-05-2024,Delhi,40.43,28.77,34.6,13.61,10.39,05:11,18:48,150,Moderate,144.9,233.04,11.25,12.25,10.25,55.54,7.36,37.56,12.72,NE,7.99,Summer,Clear,2024,5,24,Friday
29-05-2024,Delhi,38.45,27.49,32.97,13.68,10.32,05:09,18:50,118,Moderate,128.09,227.74,12.05,13.05,11.05,37.35,10.81,39.07,17.76,E,8.58,Summer,Clear,2024,5,29,Wednesday
04-06-2024,Delhi,30.73,22.15,26.44,13.75,10.25,05:07,18:52,92,Low,96.01,169.3,12.7,13.7,11.7,79.28,3.51,74.44,15.08,NE,167.11,Monsoon,Storm,2024,6,4,Tuesday
07-06-2024,Delhi,30.77,22.67,26.72,13.78,10.22,05:06,18:53,46,Low,52.26,98.42,13.85,14.85,12.85,66.79,1.05,93.33,8.56,S,53.21,Monsoon,Rainy,2024,6,7,Friday
12-06-2024,Delhi,31.18,24.11,27.64,13.81,10.19,05:05,18:54,89,Low,95.22,184.69,12.78,13.78,11.78,69.74,1.26,81.65,19.09,NE,111.63,Monsoon,Rainy,2024,6,12,Wednesday
13-06-2024,Delhi,30.93,22.99,26.96,13.81,10.19,05:05,18:54,55,Low,68.35,119.32,13.62,14.62,12.62,87.35,1.29,76.34,11.35,E,72.19,Monsoon,Rainy,2024,6,13,Thursday
14-06-2024,Delhi,32.79,26.44,29.61,13.82,10.18,05:05,18:54,56,Low,59.56,93.32,13.6,14.6,12.6,76.99,0.65,68.3,5.5,NW,162.01,Monsoon,Storm,2024,6,14,Friday
18-06-2024,Delhi,32.41,23.49,27.95,13.83,10.17,05:05,18:54,84,Low,90.71,163.37,12.9,13.9,11.9,61.62,5.46,79.92,19.97,W,111.19,Monsoon,Rainy,2024,6,18,Tuesday
19-06-2024,Delhi,30.91,22.6,26.75,13.83,10.17,05:05,18:54,48,Low,48.61,88.99,13.8,14.8,12.8,77.99,2.44,87.55,15.32,N,177.19,Monsoon,Storm,2024,6,19,Wednesday
21-06-2024,Delhi,32.56,24.38,28.47,13.83,10.17,05:05,18:54,78,Low,78.71,140,13.05,14.05,12.05,85.71,2.16,86.58,15.23,E,141.93,Monsoon,Rainy,2024,6,21,Friday
22-06-2024,Delhi,32.25,23.21,27.73,13.83,10.17,05:05,18:54,39,Low,40.09,71.35,14.03,15.03,13.03,75.77,1.21,75.84,6.06,S,195.81,Monsoon,Storm,2024,6,22,Saturday
29-06-2024,Delhi,33.86,23.25,28.56,13.81,10.19,05:05,18:54,72,Low,76.53,141.12,13.2,14.2,12.2,71.4,3.29,78.31,17.92,E,181.45,Monsoon,Storm,2024,6,29,Saturday
30-06-2024,Delhi,30.82,22.13,26.48,13.8,10.2,05:05,18:54,49,Low,45.4,74.6,13.78,14.78,12.78,95.55,1.96,76.2,9.73,NE,133.78,Monsoon,Rainy,2024,6,30,Sunday
01-07-2024,Delhi,34.71,26.25,30.48,13.8,10.2,05:06,18:53,93,Low,90.62,159.14,12.68,13.68,11.68,99.35,1.47,82.2,16.92,S,76.9,Monsoon,Rainy,2024,7,1,Monday
07-07-2024,Delhi,32.45,22.2,27.33,13.75,10.25,05:07,18:52,84,Low,85.78,135.9,12.9,13.9,11.9,71.67,1.28,93.41,6.94,NE,62.85,Monsoon,Rainy,2024,7,7,Sunday
08-07-2024,Delhi,34.73,25.56,30.14,13.74,10.26,05:07,18:52,79,Low,84.5,147.85,13.03,14.03,12.03,69.88,5.89,81.8,16.95,E,66.5,Monsoon,Rainy,2024,7,8,Monday
09-07-2024,Delhi,32.06,22.76,27.41,13.72,10.28,05:08,18:51,74,Low,87.12,136,13.15,14.15,12.15,91.48,1.54,81.71,6.27,NW,81.73,Monsoon,Rainy,2024,7,9,Tuesday
12-07-2024,Delhi,32.32,25.74,29.03,13.69,10.31,05:09,18:50,57,Low,53.3,85.81,13.57,14.57,12.57,92.31,1.16,94.71,8.18,NE,193.12,Monsoon,Storm,2024,7,12,Friday
13-07-2024,Delhi,31.7,23.59,27.65,13.68,10.32,05:09,18:50,99,Low,97.39,184.51,12.53,13.53,11.53,93.11,1.09,92.29,18.07,W,77.89,Monsoon,Rainy,2024,7,13,Saturday
14-07-2024,Delhi,31.36,22.4,26.88,13.66,10.34,05:10,18:49,65,Low,79.41,145.07,13.38,14.38,12.38,87.14,2.79,94.78,8.19,SE,97.83,Monsoon,Rainy,2024,7,14,Sunday
17-07-2024,Delhi,30.39,23.38,26.89,13.62,10.38,05:11,18:48,47,Low,54.93,88.84,13.82,14.82,12.82,92.81,1.15,74.84,11.97,E,136.21,Monsoon,Rainy,2024,7,17,Wednesday
22-07-2024,Delhi,30.07,24.41,27.24,13.53,10.47,05:13,18:46,44,Low,43.35,86.22,13.9,14.9,12.9,83.7,2.88,67.6,7.86,W,123.52,Monsoon,Rainy,2024,7,22,Monday
26-07-2024,Delhi,32.84,26.07,29.46,13.46,10.54,05:16,18:43,91,Low,86.09,163.71,12.72,13.72,11.72,82.75,2.97,77.17,15.46,S,190.65,Monsoon,Storm,2024,7,26,Friday
07-08-2024,Delhi,34.98,22.07,28.52,13.2,10.8,05:23,18:36,53,Low,61.31,100.58,13.68,14.68,12.68,63.39,4.71,86.27,15.4,SW,83.38,Monsoon,Rainy,2024,8,7,Wednesday
11-08-2024,Delhi,31.25,23.26,27.26,13.1,10.9,05:26,18:33,82,Low,77.73,146.22,12.95,13.95,11.95,83.26,3.33,93.95,17.13,SE,177.82,Monsoon,Storm,2024,8,11,Sunday
13-08-2024,Delhi,34.47,22.06,28.27,13.05,10.95,05:28,18:31,101,Moderate,97.95,170.12,12.47,13.47,11.47,70.86,1.47,76.88,6.85,NE,69.08,Monsoon,Rainy,2024,8,13,Tuesday
18-08-2024,Delhi,34.03,22.05,28.04,12.93,11.07,05:32,18:27,57,Low,58.75,93.25,13.57,14.57,12.57,79.53,2.56,72.77,6.82,NE,88.14,Monsoon,Rainy,2024,8,18,Sunday
22-08-2024,Delhi,30.88,23.24,27.06,12.82,11.18,05:35,18:24,96,Low,98.42,167.18,12.6,13.6,11.6,62.96,1.17,79.71,12.03,SW,86.23,Monsoon,Rainy,2024,8,22,Thursday
24-08-2024,Delhi,31.99,22.68,27.34,12.76,11.24,05:37,18:22,74,Low,81.26,162.22,13.15,14.15,12.15,93.26,1.99,93.89,16.06,N,143.68,Monsoon,Rainy,2024,8,24,Saturday
25-08-2024,Delhi,30.64,24.56,27.6,12.74,11.26,05:37,18:22,52,Low,56.74,89.69,13.7,14.7,12.7,78.25,2.19,85.97,7.2,NE,69.65,Monsoon,Rainy,2024,8,25,Sunday
26-08-2024,Delhi,30.7,24.92,27.81,12.71,11.29,05:38,18:21,87,Low,99.1,153.42,12.82,13.82,11.82,95.04,2.17,67.17,11.12,NW,180.42,Monsoon,Storm,2024,8,26,Monday
28-08-2024,Delhi,31.55,23.49,27.52,12.65,11.35,05:40,18:19,59,Low,58.35,113.34,13.53,14.53,12.53,70.28,2.45,88.96,11.9,SE,150.46,Monsoon,Storm,2024,8,28,Wednesday
10-09-2024,Delhi,33.91,23.55,28.73,12.28,11.72,05:51,18:08,72,Low,78.59,152.55,13.2,14.2,12.2,73.84,2.62,80.48,19.27,E,59.99,Monsoon,Rainy,2024,9,10,Tuesday
16-09-2024,Delhi,32.43,24.33,28.38,12.1,11.9,05:56,18:03,69,Low,79.28,123.02,13.28,14.28,12.28,60.54,2.02,85.1,15.24,W,187.85,Monsoon,Storm,2024,9,16,Monday
17-09-2024,Delhi,33.82,26.2,30.01,12.07,11.93,05:57,18:02,55,Low,57.53,113.08,13.62,14.62,12.62,64.91,5.82,82.9,6.84,N,154.48,Monsoon,Storm,2024,9,17,Tuesday
19-09-2024,Delhi,31.27,26.07,28.67,12.01,11.99,05:59,18:00,73,Low,77.12,147.99,13.18,14.18,12.18,61.45,5.28,92.66,8.46,S,106.55,Monsoon,Rainy,2024,9,19,Thursday
03-10-2024,Delhi,34.24,22.7,28.47,11.6,12.4,06:11,17:48,70,Low,74.81,145.44,13.25,14.25,12.25,89.46,3.38,89.14,11.7,W,161.99,Monsoon,Storm,2024,10,3,Thursday
06-10-2024,Delhi,30.87,22.24,26.55,11.52,12.48,06:14,17:45,53,Low,54.79,86.1,13.68,14.68,12.68,61.44,5.16,66.17,13.87,NE,77.74,Monsoon,Rainy,2024,10,6,Sunday
08-10-2024,Delhi,31.79,26.47,29.13,11.46,12.54,06:16,17:43,43,Low,44.21,87.99,13.93,14.93,12.93,90.54,1.89,85.37,17.92,E,77.52,Monsoon,Rainy,2024,10,8,Tuesday
14-10-2024,Delhi,30.75,23.39,27.07,11.29,12.71,06:21,17:38,39,Low,45.61,73.22,14.03,15.03,13.03,77.1,2.2,67.34,18.48,S,187.64,Monsoon,Storm,2024,10,14,Monday
17-10-2024,Delhi,34.99,25.77,30.38,11.21,12.79,06:23,17:36,106,Moderate,98.25,186.04,12.35,13.35,11.35,76.08,2.54,67.39,10.26,NE,156.09,Monsoon,Storm,2024,10,17,Thursday
18-10-2024,Delhi,31.37,24.89,28.13,11.18,12.82,06:24,17:35,98,Low,96.01,145.69,12.55,13.55,11.55,97.23,2.89,93.92,12.81,SW,158.41,Monsoon,Storm,2024,10,18,Friday
22-10-2024,Delhi,31.02,24.73,27.87,11.07,12.93,06:27,17:32,89,Low,85.92,167.36,12.78,13.78,11.78,73.29,0.63,82.99,8,NW,79.29,Monsoon,Rainy,2024,10,22,Tuesday
23-10-2024,Delhi,30.57,26.21,28.39,11.05,12.95,06:28,17:31,60,Low,55.51,91.17,13.5,14.5,12.5,71.35,0.96,65.29,6.54,NW,106.86,Monsoon,Rainy,2024,10,23,Wednesday
24-10-2024,Delhi,30.39,24.97,27.68,11.02,12.98,06:29,17:30,54,Low,51.36,86.32,13.65,14.65,12.65,79.92,1.8,92.47,16.26,NW,113.65,Monsoon,Rainy,2024,10,24,Thursday
26-10-2024,Delhi,30.37,22.45,26.41,10.97,13.03,06:30,17:29,82,Low,79.12,137.94,12.95,13.95,11.95,83.86,2.1,76.65,19.72,S,187.44,Monsoon,Storm,2024,10,26,Saturday
27-10-2024,Delhi,34.16,26.56,30.36,10.95,13.05,06:31,17:28,48,Low,55.26,104.24,13.8,14.8,12.8,60.77,5.83,93.33,7.24,NW,81.31,Monsoon,Rainy,2024,10,27,Sunday
29-10-2024,Delhi,34.1,23.38,28.74,10.9,13.1,06:33,17:26,59,Low,61.04,98.18,13.53,14.53,12.53,60.63,1.32,84.72,6.49,SE,102.21,Monsoon,Rainy,2024,10,29,Tuesday
04-11-2024,Delhi,32.09,26.07,29.08,10.75,13.25,06:37,17:22,90,Low,93.29,151.36,12.75,13.75,11.75,76.36,2.17,73.66,7.02,S,165.25,Monsoon,Storm,2024,11,4,Monday
05-11-2024,Delhi,30.13,22.76,26.45,10.73,13.27,06:38,17:21,66,Low,77.61,119.27,13.35,14.35,12.35,67.67,5.56,67.34,5.29,NW,100.68,Monsoon,Rainy,2024,11,5,Tuesday
12-11-2024,Delhi,33.27,23.92,28.59,10.58,13.42,06:42,17:17,69,Low,80.36,144.19,13.28,14.28,12.28,92.9,1.82,79.76,19.77,NE,177.08,Monsoon,Storm,2024,11,12,Tuesday
19-11-2024,Delhi,33.85,26.83,30.34,10.45,13.55,06:46,17:13,72,Low,70.86,123.07,13.2,14.2,12.2,72.98,3,93.92,8.16,SE,182.04,Monsoon,Storm,2024,11,19,Tuesday
20-11-2024,Delhi,32.73,22.9,27.81,10.43,13.57,06:47,17:12,51,Low,60.84,119.6,13.72,14.72,12.72,64.83,2.63,82.79,13.44,S,144.86,Monsoon,Rainy,2024,11,20,Wednesday
28-11-2024,Delhi,30.94,26,28.47,10.31,13.69,06:50,17:09,84,Low,98.33,158.05,12.9,13.9,11.9,71.26,0.66,87.43,13.12,NE,118.24,Monsoon,Rainy,2024,11,28,Thursday
29-11-2024,Delhi,34.78,23.96,29.37,10.3,13.7,06:51,17:08,65,Low,65.21,129.4,13.38,14.38,12.38,98.98,2.67,81.88,18.43,W,157.88,Monsoon,Storm,2024,11,29,Friday
30-11-2024,Delhi,33.5,25.68,29.59,10.29,13.71,06:51,17:08,59,Low,57.42,94.85,13.53,14.53,12.53,69.97,5.08,81.88,6.66,NW,94.51,Monsoon,Rainy,2024,11,30,Saturday
06-12-2024,Delhi,20.81,8.01,14.41,10.23,13.77,06:53,17:06,157,Moderate,178.04,315.31,11.07,12.07,10.07,13.8,5.93,44.06,5.47,NE,6.47,Winter,Clear,2024,12,6,Friday
07-12-2024,Delhi,19.64,6.86,13.25,10.22,13.78,06:53,17:06,247,High,246.9,414.33,8.82,9.82,7.82,16.84,4.28,57.62,9.2,SE,14.58,Winter,Clear,2024,12,7,Saturday
12-12-2024,Delhi,15.2,7.07,11.14,10.19,13.81,06:54,17:05,217,High,215.03,372.78,9.57,10.57,8.57,13.63,4.43,42.61,13.52,W,6.18,Winter,Clear,2024,12,12,Thursday
24-12-2024,Delhi,17.45,8.53,12.99,10.17,13.83,06:54,17:05,219,High,230.6,400.01,9.53,10.53,8.53,27.34,1.7,56.4,7.35,E,12.73,Winter,Clear,2024,12,24,Tuesday
28-12-2024,Delhi,19.48,9.36,14.42,10.19,13.81,06:54,17:05,217,High,211.42,335.06,9.57,10.57,8.57,46.41,5.3,65.22,5.23,SE,16.65,Winter,Clear,2024,12,28,Saturday
06-01-2025,Delhi,15.75,5.46,10.61,10.25,13.75,06:52,17:07,243,High,256.89,394.27,8.93,9.93,7.93,62.22,1.85,42.43,10.29,SE,9.45,Winter,Clear,2025,1,6,Monday
14-01-2025,Delhi,20.42,5.15,12.79,10.35,13.65,06:49,17:10,270,High,250.94,478.85,8.25,9.25,7.25,45.18,1.39,42.78,8.87,NE,17.53,Winter,Clear,2025,1,14,Tuesday
15-01-2025,Delhi,15.66,6.58,11.12,10.36,13.64,06:49,17:10,272,High,281.28,470.74,8.2,9.2,7.2,68.17,2.48,48.36,14.41,NW,8.67,Winter,Clear,2025,1,15,Wednesday
16-01-2025,Delhi,17.94,5.31,11.62,10.37,13.63,06:48,17:11,185,Moderate,223.4,425.95,10.38,11.38,9.38,55.86,4.62,36.15,13.48,SW,1.39,Winter,Clear,2025,1,16,Thursday
17-01-2025,Delhi,18.28,9.44,13.86,10.39,13.61,06:48,17:11,276,High,265,505.09,8.1,9.1,7.1,61.88,5.63,48.32,5.36,SW,12.85,Winter,Clear,2025,1,17,Friday
18-01-2025,Delhi,15.36,9.79,12.58,10.41,13.59,06:47,17:12,175,Moderate,191.57,371.02,10.62,11.62,9.62,19.39,2.25,33.22,12.33,SW,2.38,Winter,Clear,2025,1,18,Saturday
21-01-2025,Delhi,19.91,9.93,14.92,10.46,13.54,06:46,17:13,206,High,216.23,380.36,9.85,10.85,8.85,10.53,1.01,50.71,6.46,SE,10.79,Winter,Clear,2025,1,21,Tuesday
30-01-2025,Delhi,15.71,8.52,12.12,10.63,13.37,06:41,17:18,194,Moderate,180.74,351.96,10.15,11.15,9.15,26.31,3.55,67.56,7.63,W,19.52,Winter,Clear,2025,1,30,Thursday
08-02-2025,Delhi,20.64,9.44,15.04,10.83,13.17,06:34,17:25,285,High,277.69,476.71,7.88,8.88,6.88,55.19,3.13,31.61,19.93,NE,1.95,Winter,Clear,2025,2,8,Saturday
11-02-2025,Delhi,15.68,9.28,12.48,10.91,13.09,06:32,17:27,232,High,222,424.81,9.2,10.2,8.2,66.99,1.76,41.91,6.23,SW,18.32,Winter,Clear,2025,2,11,Tuesday
12-02-2025,Delhi,18.02,9.14,13.58,10.93,13.07,06:32,17:27,225,High,221.01,423.16,9.38,10.38,8.38,13.65,5.49,67.96,9.57,SE,4.19,Winter,Clear,2025,2,12,Wednesday
19-02-2025,Delhi,18.5,7.11,12.81,11.11,12.89,06:26,17:33,150,Moderate,175.78,295.14,11.25,12.25,10.25,39.34,4.99,37.48,13.53,N,4.08,Winter,Clear,2025,2,19,Wednesday
25-02-2025,Delhi,21.25,8.18,14.72,11.28,12.72,06:21,17:38,236,High,253.4,464.69,9.1,10.1,8.1,61.59,4.89,32.79,8.68,W,13.79,Winter,Clear,2025,2,25,Tuesday
26-02-2025,Delhi,20.38,5.06,12.72,11.31,12.69,06:20,17:39,188,Moderate,182.59,279.83,10.3,11.3,9.3,10.27,3.51,62.55,15.57,S,15.12,Winter,Clear,2025,2,26,Wednesday
27-02-2025,Delhi,16.09,8.25,12.17,11.33,12.67,06:19,17:40,153,Moderate,162.62,258.67,11.18,12.18,10.18,21.11,2.02,35.83,8.58,W,13.07,Winter,Clear,2025,2,27,Thursday
06-03-2025,Delhi,39.59,27.77,33.68,11.53,12.47,06:14,17:45,136,Moderate,132.3,227.43,11.6,12.6,10.6,12.93,10.51,35.06,6.2,NW,14.39,Summer,Clear,2025,3,6,Thursday
08-03-2025,Delhi,39.04,25.15,32.1,11.59,12.41,06:12,17:47,142,Moderate,130.27,233.33,11.45,12.45,10.45,32.3,8.19,46.43,7.29,N,17.74,Summer,Clear,2025,3,8,Saturday
10-03-2025,Delhi,38.97,25.93,32.45,11.65,12.35,06:10,17:49,79,Low,89.13,144.41,13.03,14.03,12.03,69.26,8.49,53.14,11.86,E,19.23,Summer,Clear,2025,3,10,Monday
12-03-2025,Delhi,40.27,26.28,33.28,11.71,12.29,06:08,17:51,100,Low,91.45,180.4,12.5,13.5,11.5,35.41,7.75,36.01,10.46,NE,0.9,Summer,Clear,2025,3,12,Wednesday
16-03-2025,Delhi,38.9,28.2,33.55,11.82,12.18,06:05,17:54,84,Low,101.74,170.5,12.9,13.9,11.9,29.73,10.51,69.33,17.65,SE,8.56,Summer,Clear,2025,3,16,Sunday
17-03-2025,Delhi,44.66,30.53,37.6,11.85,12.15,06:04,17:55,109,Moderate,132.77,256.02,12.28,13.28,11.28,56.18,10.85,69.57,16.69,W,9.26,Summer,Clear,2025,3,17,Monday
18-03-2025,Delhi,44.12,29.95,37.03,11.88,12.12,06:03,17:56,151,Moderate,140.84,248.1,11.22,12.22,10.22,50.38,8.22,63.76,5.53,E,16.5,Summer,Clear,2025,3,18,Tuesday
22-03-2025,Delhi,44.55,29.1,36.83,12,12,06:00,18:00,108,Moderate,103.85,163.52,12.3,13.3,11.3,48.7,8.46,62.58,9.56,SE,16.73,Summer,Clear,2025,3,22,Saturday
24-03-2025,Delhi,38.06,30.84,34.45,12.06,11.94,05:58,18:01,82,Low,86.99,157.93,12.95,13.95,11.95,11.9,10.09,67.07,5.78,N,10.53,Summer,Clear,2025,3,24,Monday
26-03-2025,Delhi,38.27,28.01,33.14,12.12,11.88,05:56,18:03,81,Low,85.05,161.13,12.97,13.97,11.97,46.76,10.22,31.62,11.57,W,0.58,Summer,Clear,2025,3,26,Wednesday
16-04-2025,Delhi,41.88,30.6,36.24,12.72,11.28,05:38,18:21,126,Moderate,128.84,207.74,11.85,12.85,10.85,47.25,10.88,59.36,7.96,E,12.57,Summer,Clear,2025,4,16,Wednesday
18-04-2025,Delhi,44.66,28.77,36.71,12.78,11.22,05:36,18:23,122,Moderate,133.76,207.29,11.95,12.95,10.95,12.41,9.19,58.28,6.32,NE,15.39,Summer,Clear,2025,4,18,Friday
25-04-2025,Delhi,44.97,31.28,38.13,12.96,11.04,05:31,18:28,87,Low,81.69,157.6,12.82,13.82,11.82,36.53,9.62,58.78,10.1,SW,7.07,Summer,Clear,2025,4,25,Friday
01-05-2025,Delhi,40.26,27.97,34.11,13.12,10.88,05:26,18:33,82,Low,91.65,175.55,12.95,13.95,11.95,39.8,9.18,65.76,19.35,E,8,Summer,Clear,2025,5,1,Thursday
02-05-2025,Delhi,44.21,26.19,35.2,13.14,10.86,05:25,18:34,107,Moderate,117.86,234.02,12.32,13.32,11.32,16.86,9.96,37.8,16.55,NW,7.43,Summer,Clear,2025,5,2,Friday
03-05-2025,Delhi,44.78,30.41,37.6,13.17,10.83,05:25,18:34,108,Moderate,99.47,151.2,12.3,13.3,11.3,64.36,9.34,42.48,8.22,SE,6.81,Summer,Clear,2025,5,3,Saturday
07-05-2025,Delhi,44.22,31.95,38.09,13.26,10.74,05:22,18:37,79,Low,86.93,167.88,13.03,14.03,12.03,68.4,8.05,66.59,8.19,S,10.48,Summer,Clear,2025,5,7,Wednesday
09-05-2025,Delhi,38.56,28.93,33.75,13.3,10.7,05:20,18:39,66,Low,81.09,138.33,13.35,14.35,12.35,60.11,7.84,31.6,9.92,SW,8.1,Summer,Clear,2025,5,9,Friday
18-05-2025,Delhi,44.09,30.22,37.16,13.49,10.51,05:15,18:44,98,Low,97.52,149.79,12.55,13.55,11.55,36.72,8.38,60.64,11.77,W,7.81,Summer,Clear,2025,5,18,Sunday
19-05-2025,Delhi,43.24,31.32,37.28,13.51,10.49,05:14,18:45,68,Low,83.98,147.98,13.3,14.3,12.3,31.7,10.73,65.41,14.46,W,9.37,Summer,Clear,2025,5,19,Monday
23-05-2025,Delhi,44.54,30.3,37.42,13.58,10.42,05:12,18:47,81,Low,88.27,142.61,12.97,13.97,11.97,38.28,10.83,49.8,11.51,S,3.4,Summer,Clear,2025,5,23,Friday
29-05-2025,Delhi,43.5,31.59,37.55,13.67,10.33,05:09,18:50,142,Moderate,150.16,240.91,11.45,12.45,10.45,31.65,10.31,45.99,11.78,SW,6.95,Summer,Clear,2025,5,29,Thursday
31-05-2025,Delhi,41.67,31.88,36.77,13.69,10.31,05:09,18:50,87,Low,84.8,147.89,12.82,13.82,11.82,24.37,10.47,54.46,9.91,N,3.02,Summer,Clear,2025,5,31,Saturday
06-06-2025,Delhi,31.65,24.99,28.32,13.76,10.24,05:07,18:52,47,Low,51.01,83.79,13.82,14.82,12.82,83.99,2.3,80.75,14.81,SE,103.05,Monsoon,Rainy,2025,6,6,Friday
08-06-2025,Delhi,31.54,22.63,27.09,13.78,10.22,05:06,18:53,75,Low,85.65,164.91,13.12,14.12,12.12,81.33,2.58,79.96,5.62,E,111.06,Monsoon,Rainy,2025,6,8,Sunday
12-06-2025,Delhi,33.61,22.31,27.96,13.8,10.2,05:05,18:54,63,Low,68.1,130.33,13.43,14.43,12.43,95.57,2.91,94.55,11.17,S,72.36,Monsoon,Rainy,2025,6,12,Thursday
13-06-2025,Delhi,30.92,26.71,28.81,13.81,10.19,05:05,18:54,64,Low,71.94,138.57,13.4,14.4,12.4,80.87,1.02,94.57,8.3,W,100.29,Monsoon,Rainy,2025,6,13,Friday
18-06-2025,Delhi,32.41,22.21,27.31,13.83,10.17,05:05,18:54,70,Low,67.75,115.82,13.25,14.25,12.25,67.23,3.95,94.48,6.35,NW,103.24,Monsoon,Rainy,2025,6,18,Wednesday
21-06-2025,Delhi,33.67,26.97,30.32,13.83,10.17,05:05,18:54,84,Low,89.15,158.49,12.9,13.9,11.9,99.57,1.79,93.08,19.86,N,175.25,Monsoon,Storm,2025,6,21,Saturday
25-06-2025,Delhi,30.78,23.27,27.02,13.83,10.17,05:05,18:54,46,Low,45.34,74.17,13.85,14.85,12.85,85.24,2.14,88.37,15.63,NE,177.94,Monsoon,Storm,2025,6,25,Wednesday
29-06-2025,Delhi,31.95,26.21,29.08,13.81,10.19,05:05,18:54,77,Low,80.63,149.08,13.07,14.07,12.07,75.25,2.93,72.56,12.39,SE,182.78,Monsoon,Storm,2025,6,29,Sunday
02-07-2025,Delhi,34.45,23.73,29.09,13.8,10.2,05:06,18:53,58,Low,62.16,120.86,13.55,14.55,12.55,71.07,2.57,74.98,6.8,SW,127.42,Monsoon,Rainy,2025,7,2,Wednesday
06-07-2025,Delhi,34.4,25.9,30.15,13.76,10.24,05:07,18:52,50,Low,51.44,95.02,13.75,14.75,12.75,76.36,2.7,73.2,14.58,NW,77.68,Monsoon,Rainy,2025,7,6,Sunday
15-07-2025,Delhi,32.66,25.84,29.25,13.66,10.34,05:10,18:49,88,Low,85.48,154.62,12.8,13.8,11.8,84.6,3.07,91.44,13.19,NE,100.14,Monsoon,Rainy,2025,7,15,Tuesday
21-07-2025,Delhi,31.09,24.71,27.9,13.57,10.43,05:12,18:47,58,Low,62.27,115.12,13.55,14.55,12.55,87.38,1.25,85.34,19.76,E,175.42,Monsoon,Storm,2025,7,21,Monday
22-07-2025,Delhi,34.21,25.95,30.08,13.55,10.45,05:13,18:46,50,Low,59.81,105.74,13.75,14.75,12.75,82.12,2.55,69.38,10.85,E,130.77,Monsoon,Rainy,2025,7,22,Tuesday
