date,city,max_temperature_C,min_temperature_C,avg_temperature_C,avg_day_length_hours,avg_night_length_hours,avg_sunrise_time,avg_sunset_time,avg_AQI,AQI_category,PM2_5,PM10,avg_visibility_morning_km,avg_visibility_afternoon_km,avg_visibility_night_km,cloud_cover_%,uv_radiation_index,humidity_%,wind_speed_km_h,wind_direction,rainfall_mm,season,weather_condition,year,month,day,day_of_week
25-03-2024,Mumbai,29.19,17.6,23.39,12.07,11.93,05:57,18:02,83,Low,95.77,190.65,12.93,13.93,11.93,43.92,8.86,37.92,19.58,N,13.08,Summer,Clear,2024,3,25,Monday
27-03-2024,Mumbai,31.09,18.5,24.79,12.11,11.89,05:56,18:03,34,Low,40.27,63.45,14.15,15.15,13.15,43.67,9.09,64.02,6.72,E,5.02,Summer,Clear,2024,3,27,Wednesday
29-03-2024,Mumbai,33.6,22.23,27.91,12.15,11.85,05:55,18:04,34,Low,36.09,66.91,14.15,15.15,13.15,39.08,7.66,48.33,19.19,W,1.63,Summer,Clear,2024,3,29,Friday
07-04-2024,Mumbai,33.5,21.69,27.59,12.31,11.69,05:50,18:09,71,Low,71.61,122.15,13.22,14.22,12.22,40.75,10.23,32.49,11.89,NW,10.91,Summer,Clear,2024,4,7,Sunday
10-04-2024,Mumbai,25.52,22.86,24.19,12.37,11.63,05:48,18:11,40,Low,48.12,78.41,14,15,13,41.16,7.82,60.27,18.17,NE,6.6,Summer,Clear,2024,4,10,Wednesday
20-04-2024,Mumbai,33.8,23.71,28.75,12.54,11.46,05:43,18:16,56,Low,51.49,88.86,13.6,14.6,12.6,13.91,8.86,31.09,18.64,NE,15.44,Summer,Clear,2024,4,20,Saturday
23-04-2024,Mumbai,30.39,19.98,25.18,12.59,11.41,05:42,18:17,41,Low,39.49,72.21,13.97,14.97,12.97,67.87,7.82,61.02,12.85,S,7.61,Summer,Clear,2024,4,23,Tuesday
01-05-2024,Mumbai,27.87,22.93,25.4,12.72,11.28,05:38,18:21,85,Low,81.98,148.99,12.88,13.88,11.88,41.98,7.63,66.6,15.44,N,7.92,Summer,Clear,2024,5,1,Wednesday
05-05-2024,Mumbai,32.93,18.17,25.55,12.78,11.22,05:36,18:23,94,Low,107.15,209.26,12.65,13.65,11.65,22.12,7.74,35.63,18.41,NW,19.67,Summer,Clear,2024,5,5,Sunday
09-05-2024,Mumbai,31.54,16.52,24.03,12.84,11.16,05:34,18:25,57,Low,69.63,125.86,13.57,14.57,12.57,40.31,10.87,62.14,11.27,E,17.65,Summer,Clear,2024,5,9,Thursday
12-05-2024,Mumbai,34.84,21.68,28.26,12.88,11.12,05:33,18:26,92,Low,87.12,137.91,12.7,13.7,11.7,10.76,9.24,36.49,12.91,NW,8.55,Summer,Clear,2024,5,12,Sunday
16-05-2024,Mumbai,32.19,23.9,28.05,12.93,11.07,05:32,18:27,31,Low,37.15,69.31,14.22,15.22,13.22,42.45,9.84,62.76,9.72,NE,17.16,Summer,Clear,2024,5,16,Thursday
22-05-2024,Mumbai,29.71,23.22,26.46,12.99,11.01,05:30,18:29,67,Low,71.33,119.76,13.32,14.32,12.32,20.43,9.85,43.41,17.39,N,16.56,Summer,Clear,2024,5,22,Wednesday
28-05-2024,Mumbai,26.01,17.4,21.7,13.05,10.95,05:28,18:31,40,Low,42.78,71.61,14,15,13,47.26,8.41,56.05,17.62,S,14.98,Summer,Clear,2024,5,28,Tuesday
29-05-2024,Mumbai,29.71,24.79,27.25,13.06,10.94,05:28,18:31,87,Low,87.07,136.11,12.82,13.82,11.82,14.18,7.7,57.45,17.84,S,6.5,Summer,Clear,2024,5,29,Wednesday
31-05-2024,Mumbai,27.27,23.37,25.32,13.07,10.93,05:27,18:32,55,Low,55.13,100.42,13.62,14.62,12.62,22.76,7.13,42.21,9.56,SE,10.25,Summer,Clear,2024,5,31,Friday
03-06-2024,Mumbai,31.53,24.38,27.96,13.09,10.91,05:27,18:32,112,Moderate,108.41,204.14,12.2,13.2,11.2,96.29,2.61,72.81,13.41,SW,149.75,Monsoon,Rainy,2024,6,3,Monday
06-06-2024,Mumbai,26.11,19.47,22.79,13.11,10.89,05:26,18:33,68,Low,71.43,138.03,13.3,14.3,12.3,64.43,3.11,94.3,5.63,NW,107.06,Monsoon,Rainy,2024,6,6,Thursday
07-06-2024,Mumbai,32.4,24.18,28.29,13.12,10.88,05:26,18:33,49,Low,55.2,106.5,13.78,14.78,12.78,92.2,0.65,87.62,19.44,S,186.62,Monsoon,Storm,2024,6,7,Friday
10-06-2024,Mumbai,32.27,18.05,25.16,13.13,10.87,05:26,18:33,111,Moderate,104.65,171.7,12.22,13.22,11.22,81.63,0.89,86.11,8.63,NE,66.89,Monsoon,Rainy,2024,6,10,Monday
11-06-2024,Mumbai,25.12,19.69,22.41,13.13,10.87,05:25,18:34,50,Low,57.11,102.76,13.75,14.75,12.75,61.93,5.51,87.3,17.78,S,94.99,Monsoon,Rainy,2024,6,11,Tuesday
13-06-2024,Mumbai,31.68,20.93,26.31,13.14,10.86,05:25,18:34,90,Low,110.31,175.68,12.75,13.75,11.75,61.39,3.91,88.84,19.93,NW,85.93,Monsoon,Rainy,2024,6,13,Thursday
14-06-2024,Mumbai,33.56,20.21,26.89,13.14,10.86,05:25,18:34,35,Low,35.73,68.44,14.12,15.12,13.12,96.39,2.61,67.82,17.44,N,67.24,Monsoon,Rainy,2024,6,14,Friday
17-06-2024,Mumbai,33.79,20.72,27.25,13.15,10.85,05:25,18:34,68,Low,76.57,131.33,13.3,14.3,12.3,84.08,3.28,88.22,11.65,NE,115.19,Monsoon,Rainy,2024,6,17,Monday
18-06-2024,Mumbai,31.07,21.31,26.19,13.15,10.85,05:25,18:34,72,Low,83.25,154.13,13.2,14.2,12.2,75.38,2.06,68.13,14.78,NE,126.85,Monsoon,Rainy,2024,6,18,Tuesday
19-06-2024,Mumbai,34.51,21.01,27.76,13.15,10.85,05:25,18:34,95,Low,96.92,169.92,12.62,13.62,11.62,74.47,2.02,72.63,5.68,NW,60.64,Monsoon,Rainy,2024,6,19,Wednesday
20-06-2024,Mumbai,26.4,17.77,22.08,13.15,10.85,05:25,18:34,110,Moderate,117.44,195.61,12.25,13.25,11.25,71.23,1.22,83.32,12.75,E,79.41,Monsoon,Rainy,2024,6,20,Thursday
23-06-2024,Mumbai,25.06,15.08,20.07,13.15,10.85,05:25,18:34,41,Low,49.72,75.49,13.97,14.97,12.97,82.88,2.14,89.08,9.4,W,100.83,Monsoon,Rainy,2024,6,23,Sunday
25-06-2024,Mumbai,34.32,18.97,26.64,13.15,10.85,05:25,18:34,31,Low,37.84,68.43,14.22,15.22,13.22,94.97,2.08,80.22,15.53,W,101.78,Monsoon,Rainy,2024,6,25,Tuesday
26-06-2024,Mumbai,34.93,16.31,25.62,13.14,10.86,05:25,18:34,50,Low,54.73,92.89,13.75,14.75,12.75,88.56,2.42,92.23,9.64,NW,111.65,Monsoon,Rainy,2024,6,26,Wednesday
27-06-2024,Mumbai,33.24,24.55,28.89,13.14,10.86,05:25,18:34,102,Moderate,103.91,155.94,12.45,13.45,11.45,62.38,4.02,72.73,15.3,NE,57.67,Monsoon,Rainy,2024,6,27,Thursday
29-06-2024,Mumbai,26.14,18.84,22.49,13.14,10.86,05:25,18:34,59,Low,71.06,119.7,13.53,14.53,12.53,62.84,1.4,87.54,10.32,E,112.84,Monsoon,Rainy,2024,6,29,Saturday
06-07-2024,Mumbai,34.42,21.69,28.05,13.1,10.9,05:26,18:33,89,Low,91.08,153.1,12.78,13.78,11.78,96.53,2.44,84.08,18.11,NE,51.52,Monsoon,Rainy,2024,7,6,Saturday
08-07-2024,Mumbai,32.24,16.21,24.22,13.09,10.91,05:27,18:32,106,Moderate,111.22,170.53,12.35,13.35,11.35,76.88,1.49,65.35,12.29,NE,71.32,Monsoon,Rainy,2024,7,8,Monday
11-07-2024,Mumbai,30.77,15.44,23.1,13.07,10.93,05:27,18:32,37,Low,41.07,73.08,14.07,15.07,13.07,93.82,2.68,84.57,11.45,E,159.38,Monsoon,Storm,2024,7,11,Thursday
12-07-2024,Mumbai,31.73,17.75,24.74,13.06,10.94,05:28,18:31,53,Low,57.57,109.06,13.68,14.68,12.68,94.3,3.35,89.67,11.46,NE,169.76,Monsoon,Storm,2024,7,12,Friday
14-07-2024,Mumbai,28.19,20.82,24.51,13.04,10.96,05:28,18:31,64,Low,63.41,114.16,13.4,14.4,12.4,66.67,3.15,76.24,7.14,E,153.26,Monsoon,Storm,2024,7,14,Sunday
20-07-2024,Mumbai,33.9,18.46,26.18,12.99,11.01,05:30,18:29,43,Low,43.9,66.41,13.93,14.93,12.93,62.87,3.05,75.22,9.67,S,145.54,Monsoon,Rainy,2024,7,20,Saturday
21-07-2024,Mumbai,31.77,21.06,26.41,12.98,11.02,05:30,18:29,68,Low,62.81,101.06,13.3,14.3,12.3,65.62,3.43,85.65,5.41,E,118.1,Monsoon,Rainy,2024,7,21,Sunday
22-07-2024,Mumbai,30.05,24.64,27.35,12.97,11.03,05:31,18:28,52,Low,64.58,98.13,13.7,14.7,12.7,60.93,4.78,69.8,11.88,NW,108.2,Monsoon,Rainy,2024,7,22,Monday
24-07-2024,Mumbai,27.89,24,25.95,12.94,11.06,05:31,18:28,36,Low,40.45,80.01,14.1,15.1,13.1,93.07,3.55,83.09,9.33,N,183.26,Monsoon,Storm,2024,7,24,Wednesday
29-07-2024,Mumbai,34.61,18.89,26.75,12.88,11.12,05:33,18:26,62,Low,64.7,108.05,13.45,14.45,12.45,81.67,2.89,81.61,17.5,N,73.12,Monsoon,Rainy,2024,7,29,Monday
05-08-2024,Mumbai,29.4,18.02,23.71,12.79,11.21,05:36,18:23,43,Low,53.34,85.2,13.93,14.93,12.93,98.66,2.27,73.11,10.21,SW,101.37,Monsoon,Rainy,2024,8,5,Monday
08-08-2024,Mumbai,30.8,16.39,23.6,12.74,11.26,05:37,18:22,66,Low,69.96,126.85,13.35,14.35,12.35,95.21,2.47,94.82,13.54,NE,110.27,Monsoon,Rainy,2024,8,8,Thursday
10-08-2024,Mumbai,31.21,17.01,24.11,12.71,11.29,05:38,18:21,61,Low,65.56,99.64,13.47,14.47,12.47,98.56,3.33,71.83,15.83,NW,131.45,Monsoon,Rainy,2024,8,10,Saturday
13-08-2024,Mumbai,30.33,23.7,27.02,12.66,11.34,05:40,18:19,34,Low,41.76,79.14,14.15,15.15,13.15,95.08,3.43,73.27,7.23,NW,169.13,Monsoon,Storm,2024,8,13,Tuesday
16-08-2024,Mumbai,29.63,24.81,27.22,12.62,11.38,05:41,18:18,71,Low,73.51,142,13.22,14.22,12.22,68.13,4.81,73.57,10.8,NW,106.3,Monsoon,Rainy,2024,8,16,Friday
17-08-2024,Mumbai,30.11,19.92,25.02,12.6,11.4,05:42,18:17,89,Low,81.96,158.4,12.78,13.78,11.78,90.58,2.32,89.83,19.34,SE,111.14,Monsoon,Rainy,2024,8,17,Saturday
20-08-2024,Mumbai,27,16.09,21.55,12.55,11.45,05:43,18:16,112,Moderate,106.86,183.75,12.2,13.2,11.2,95.34,1.94,66.87,12.66,SE,183.96,Monsoon,Storm,2024,8,20,Tuesday
21-08-2024,Mumbai,31.27,24.26,27.76,12.53,11.47,05:44,18:15,31,Low,31.72,55.14,14.22,15.22,13.22,65.38,2.5,85.78,10.38,W,158.41,Monsoon,Storm,2024,8,21,Wednesday
22-08-2024,Mumbai,33.04,17.79,25.42,12.52,11.48,05:44,18:15,39,Low,48.96,96.89,14.03,15.03,13.03,93.14,1.48,85.3,5.21,E,199.67,Monsoon,Storm,2024,8,22,Thursday
24-08-2024,Mumbai,32.38,23.34,27.86,12.48,11.52,05:45,18:14,99,Low,96.64,151.87,12.53,13.53,11.53,90.64,3.14,84.76,14.2,N,165.34,Monsoon,Storm,2024,8,24,Saturday
25-08-2024,Mumbai,25.89,19.88,22.88,12.46,11.54,05:46,18:13,34,Low,36.99,63.02,14.15,15.15,13.15,64.44,5.04,75.46,19.22,SW,59.9,Monsoon,Rainy,2024,8,25,Sunday
28-08-2024,Mumbai,25.72,24.55,25.14,12.41,11.59,05:47,18:12,63,Low,77.03,127.09,13.43,14.43,12.43,88.28,0.75,88.84,6.09,N,125.09,Monsoon,Rainy,2024,8,28,Wednesday
07-09-2024,Mumbai,29.03,17.95,23.49,12.23,11.77,05:53,18:06,53,Low,50.91,83.53,13.68,14.68,12.68,96.24,1.56,77.15,12.15,S,189.38,Monsoon,Storm,2024,9,7,Saturday
08-09-2024,Mumbai,27.26,21.4,24.33,12.21,11.79,05:53,18:06,107,Moderate,118.11,212.8,12.32,13.32,11.32,95.55,2.11,68.69,11.74,NE,147.17,Monsoon,Rainy,2024,9,8,Sunday
09-09-2024,Mumbai,30.86,21.25,26.05,12.19,11.81,05:54,18:05,31,Low,36.46,67.13,14.22,15.22,13.22,92.16,2.26,89.68,12.8,NW,157.09,Monsoon,Storm,2024,9,9,Monday
10-09-2024,Mumbai,26.43,22.75,24.59,12.18,11.82,05:54,18:05,48,Low,54.43,95.16,13.8,14.8,12.8,62.17,4.74,83.89,9.76,SE,70.07,Monsoon,Rainy,2024,9,10,Tuesday
12-09-2024,Mumbai,25,20.11,22.56,12.14,11.86,05:55,18:04,34,Low,34.22,56.05,14.15,15.15,13.15,60.15,2.23,90.18,16.11,SE,59.4,Monsoon,Rainy,2024,9,12,Thursday
18-09-2024,Mumbai,28.16,16.02,22.09,12.03,11.97,05:59,18:00,65,Low,62.42,102.07,13.38,14.38,12.38,95.67,1.9,88.67,18.65,SW,97,Monsoon,Rainy,2024,9,18,Wednesday
23-09-2024,Mumbai,28.77,24.64,26.71,11.93,12.07,06:01,17:58,36,Low,38.04,70.12,14.1,15.1,13.1,88.15,0.61,83.98,7.5,SW,108.15,Monsoon,Rainy,2024,9,23,Monday
26-09-2024,Mumbai,32.13,21.66,26.9,11.88,12.12,06:03,17:56,126,Moderate,116.94,219.92,11.85,12.85,10.85,64.21,4.91,73.94,14.66,SE,155.38,Monsoon,Storm,2024,9,26,Thursday
28-09-2024,Mumbai,25.48,18.6,22.04,11.84,12.16,06:04,17:55,107,Moderate,116.11,203.22,12.32,13.32,11.32,74.75,1.71,71.27,5.79,E,118.65,Monsoon,Rainy,2024,9,28,Saturday
14-10-2024,Mumbai,32.68,19.17,25.92,11.55,12.45,06:13,17:46,89,Low,104,200.21,12.78,13.78,11.78,95.21,1.25,79.17,15.17,SW,148.6,Monsoon,Rainy,2024,10,14,Monday
18-10-2024,Mumbai,31.08,17.95,24.52,11.48,12.52,06:15,17:44,43,Low,42.29,77.22,13.93,14.93,12.93,75.81,2.74,84.34,7.99,E,97.34,Monsoon,Rainy,2024,10,18,Friday
19-10-2024,Mumbai,33.9,17.87,25.89,11.47,12.53,06:15,17:44,52,Low,63.1,96.48,13.7,14.7,12.7,93.42,0.64,73.03,10.69,S,127.38,Monsoon,Rainy,2024,10,19,Saturday
28-10-2024,Mumbai,28.37,15.19,21.78,11.32,12.68,06:20,17:39,39,Low,41.19,70.31,14.03,15.03,13.03,83.81,0.63,80.93,11.96,N,110.64,Monsoon,Rainy,2024,10,28,Monday
30-10-2024,Mumbai,34.63,20.19,27.41,11.29,12.71,06:21,17:38,93,Low,90.98,150.65,12.68,13.68,11.68,99.04,0.98,80.64,5.25,N,165.94,Monsoon,Storm,2024,10,30,Wednesday
04-11-2024,Mumbai,32.7,23.07,27.89,11.21,12.79,06:23,17:36,32,Low,40.82,66.65,14.2,15.2,13.2,80.72,1.64,88.19,10.58,SE,94,Monsoon,Rainy,2024,11,4,Monday
06-11-2024,Mumbai,25.01,18,21.51,11.19,12.81,06:24,17:35,92,Low,88.18,175.22,12.7,13.7,11.7,91.33,2.94,91.96,11.87,W,53.54,Monsoon,Rainy,2024,11,6,Wednesday
09-11-2024,Mumbai,28.98,18.03,23.5,11.14,12.86,06:25,17:34,31,Low,35.91,57.97,14.22,15.22,13.22,78.95,0.77,87.42,19.37,NW,122.61,Monsoon,Rainy,2024,11,9,Saturday
25-11-2024,Mumbai,34.43,22.85,28.64,10.96,13.04,06:31,17:28,129,Moderate,119.22,211.29,11.78,12.78,10.78,69.02,1.98,75.97,7.11,S,61.34,Monsoon,Rainy,2024,11,25,Monday
26-11-2024,Mumbai,31.22,22.81,27.02,10.96,13.04,06:31,17:28,85,Low,82.05,129.1,12.88,13.88,11.88,86.97,1.38,76.64,10.18,E,145.39,Monsoon,Rainy,2024,11,26,Tuesday
02-12-2024,Mumbai,34.17,17.91,26.04,10.91,13.09,06:32,17:27,73,Low,72.3,140.63,13.18,14.18,12.18,10.47,4.15,35.89,11.72,S,1.24,Winter,Clear,2024,12,2,Monday
04-12-2024,Mumbai,26.34,24.58,25.46,10.9,13.1,06:33,17:26,73,Low,77.67,125.9,13.18,14.18,12.18,26.48,5.03,33.05,11.89,N,13.59,Winter,Clear,2024,12,4,Wednesday
05-12-2024,Mumbai,30.47,19.33,24.9,10.89,13.11,06:33,17:26,31,Low,33.95,53.74,14.22,15.22,13.22,60.62,5.91,32,16.9,SE,4.18,Winter,Clear,2024,12,5,Thursday
09-12-2024,Mumbai,33.54,17.42,25.48,10.87,13.13,06:33,17:26,126,Moderate,116.46,186.15,11.85,12.85,10.85,68.87,3.85,58.47,8.89,W,19.9,Winter,Clear,2024,12,9,Monday
14-12-2024,Mumbai,29.37,20.94,25.15,10.86,13.14,06:34,17:25,40,Low,36.58,66.25,14,15,13,64.47,5.72,61.7,19.4,N,3.8,Winter,Clear,2024,12,14,Saturday
15-12-2024,Mumbai,30.21,24.77,27.49,10.85,13.15,06:34,17:25,92,Low,98.16,155.17,12.7,13.7,11.7,48.44,4.33,39.89,7.44,NW,14.37,Winter,Clear,2024,12,15,Sunday
18-12-2024,Mumbai,30.65,22.72,26.68,10.85,13.15,06:34,17:25,60,Low,74.9,112.8,13.5,14.5,12.5,23.72,4.17,67.05,8.33,SW,7.14,Winter,Clear,2024,12,18,Wednesday
21-12-2024,Mumbai,28.22,23.48,25.85,10.85,13.15,06:34,17:25,88,Low,95.6,147.96,12.8,13.8,11.8,49.75,1.59,49.24,9.33,NE,0.58,Winter,Clear,2024,12,21,Saturday
22-12-2024,Mumbai,28.98,24.2,26.59,10.85,13.15,06:34,17:25,122,Moderate,119.39,181.77,11.95,12.95,10.95,55.26,5.59,45.7,19.26,E,7.43,Winter,Clear,2024,12,22,Sunday
24-12-2024,Mumbai,30.77,18.57,24.67,10.85,13.15,06:34,17:25,97,Low,100.88,163.98,12.57,13.57,11.57,24.42,1.96,56.27,18.77,S,7.17,Winter,Clear,2024,12,24,Tuesday
25-12-2024,Mumbai,26.02,20.06,23.04,10.86,13.14,06:34,17:25,40,Low,49.88,75.79,14,15,13,26.95,5.75,64.67,13.72,E,3.5,Winter,Clear,2024,12,25,Wednesday
29-12-2024,Mumbai,29.37,20.8,25.08,10.87,13.13,06:34,17:25,67,Low,76.5,143.78,13.32,14.32,12.32,66.79,5.46,65.76,11.29,SW,7.06,Winter,Clear,2024,12,29,Sunday
01-01-2025,Mumbai,32.8,19.76,26.28,10.87,13.13,06:33,17:26,73,Low,74.78,119.82,13.18,14.18,12.18,61.3,2.04,43.26,6.07,N,3.72,Winter,Clear,2025,1,1,Wednesday
07-01-2025,Mumbai,25.69,24.41,25.05,10.91,13.09,06:32,17:27,78,Low,75.62,128.91,13.05,14.05,12.05,51.62,4.86,43.29,14.82,S,16.72,Winter,Clear,2025,1,7,Tuesday
10-01-2025,Mumbai,26.52,23.76,25.14,10.93,13.07,06:32,17:27,72,Low,78.52,128.87,13.2,14.2,12.2,55.93,1,35.11,11.25,S,0.75,Winter,Clear,2025,1,10,Friday
23-01-2025,Mumbai,30.23,15.55,22.89,11.05,12.95,06:28,17:31,104,Moderate,117.58,189.66,12.4,13.4,11.4,10.09,4.65,39.22,19.5,S,6.08,Winter,Clear,2025,1,23,Thursday
24-01-2025,Mumbai,27.24,21.63,24.44,11.06,12.94,06:28,17:31,89,Low,96.77,186.21,12.78,13.78,11.78,52.76,5.08,43.01,7.72,SW,6.06,Winter,Clear,2025,1,24,Friday
27-01-2025,Mumbai,28.71,24.02,26.36,11.1,12.9,06:27,17:32,105,Moderate,102.6,204.43,12.38,13.38,11.38,49.66,1.39,53.63,13.17,S,7.86,Winter,Clear,2025,1,27,Monday
30-01-2025,Mumbai,32.09,16.67,24.38,11.14,12.86,06:25,17:34,108,Moderate,100.26,179.65,12.3,13.3,11.3,46.09,2.48,40.61,15.72,SW,0.85,Winter,Clear,2025,1,30,Thursday
31-01-2025,Mumbai,32.59,16.03,24.31,11.15,12.85,06:25,17:34,69,Low,76.25,133.77,13.28,14.28,12.28,51.83,4.57,63.1,11.93,N,18.66,Winter,Clear,2025,1,31,Friday
01-02-2025,Mumbai,34.21,21.95,28.08,11.16,12.84,06:25,17:34,84,Low,95.61,184.6,12.9,13.9,11.9,30.72,2.68,37.81,19.68,N,16.14,Winter,Clear,2025,2,1,Saturday
04-02-2025,Mumbai,33.57,22.01,27.79,11.21,12.79,06:23,17:36,103,Moderate,95.44,169.97,12.43,13.43,11.43,19.78,4.93,45.22,16.02,W,9.93,Winter,Clear,2025,2,4,Tuesday
10-02-2025,Mumbai,28.84,15.25,22.05,11.3,12.7,06:21,17:38,106,Moderate,105.51,158.87,12.35,13.35,11.35,24.1,4.52,47.51,17.26,NW,19.41,Winter,Clear,2025,2,10,Monday
19-02-2025,Mumbai,30.46,24.67,27.57,11.44,12.56,06:16,17:43,35,Low,34.65,60.72,14.12,15.12,13.12,58,3.76,37.17,10.95,N,17.25,Winter,Clear,2025,2,19,Wednesday
20-02-2025,Mumbai,26.32,23.65,24.99,11.46,12.54,06:16,17:43,39,Low,44.15,73.07,14.03,15.03,13.03,57.8,2.25,56.91,14.37,W,17.43,Winter,Clear,2025,2,20,Thursday
22-02-2025,Mumbai,30.72,23.33,27.02,11.49,12.51,06:15,17:44,111,Moderate,111.55,168,12.22,13.22,11.22,27.26,2.53,51.95,10.29,SW,1.04,Winter,Clear,2025,2,22,Saturday
03-03-2025,Mumbai,31.21,18.34,24.78,11.65,12.35,06:10,17:49,78,Low,95.94,163.32,13.05,14.05,12.05,35.97,9.74,41.43,9.99,SE,15.68,Summer,Clear,2025,3,3,Monday
09-03-2025,Mumbai,25.57,18.74,22.15,11.76,12.24,06:07,17:52,115,Moderate,115,209.4,12.12,13.12,11.12,35.1,10,37.96,6.52,NW,12.65,Summer,Clear,2025,3,9,Sunday
10-03-2025,Mumbai,27.78,17.76,22.77,11.78,12.22,06:06,17:53,56,Low,68.88,137.09,13.6,14.6,12.6,68.24,7.45,37.17,11.05,SW,10.37,Summer,Clear,2025,3,10,Monday
11-03-2025,Mumbai,32.38,22.05,27.21,11.8,12.2,06:06,17:53,62,Low,68.05,113.86,13.45,14.45,12.45,38.98,8.07,38.21,9.31,SE,5.29,Summer,Clear,2025,3,11,Tuesday
21-03-2025,Mumbai,31.57,24.69,28.13,11.98,12.02,06:00,17:59,69,Low,84.33,129.74,13.28,14.28,12.28,15.52,9.4,41.89,14.35,S,19.03,Summer,Clear,2025,3,21,Friday
22-03-2025,Mumbai,31.49,17.67,24.58,12,12,06:00,18:00,27,Low,31.36,62.17,14.32,15.32,13.32,46.6,8.25,58.27,9.07,S,13.52,Summer,Clear,2025,3,22,Saturday
28-03-2025,Mumbai,30.98,23.66,27.32,12.11,11.89,05:56,18:03,97,Low,115.21,178.91,12.57,13.57,11.57,62.98,7.81,59.46,13.81,SE,18.89,Summer,Clear,2025,3,28,Friday
08-04-2025,Mumbai,32.01,21.8,26.91,12.31,11.69,05:50,18:09,65,Low,66.73,100.61,13.38,14.38,12.38,67.45,8.6,48.01,17.6,S,5.06,Summer,Clear,2025,4,8,Tuesday
10-04-2025,Mumbai,26.89,21.72,24.31,12.35,11.65,05:49,18:10,94,Low,117.93,182.9,12.65,13.65,11.65,54.9,10.66,33.71,11.51,S,8.67,Summer,Clear,2025,4,10,Thursday
13-04-2025,Mumbai,27.59,19.34,23.47,12.4,11.6,05:47,18:12,92,Low,95.11,143.1,12.7,13.7,11.7,24.52,9.86,55.51,6.37,SE,12.27,Summer,Clear,2025,4,13,Sunday
17-04-2025,Mumbai,26.99,23.77,25.38,12.47,11.53,05:45,18:14,84,Low,96.49,145.39,12.9,13.9,11.9,24.85,7.25,40.83,11.88,N,4.29,Summer,Clear,2025,4,17,Thursday
21-04-2025,Mumbai,32.33,21.07,26.7,12.54,11.46,05:43,18:16,98,Low,90.56,139.51,12.55,13.55,11.55,59.38,10.73,62.2,13.16,E,16.77,Summer,Clear,2025,4,21,Monday
22-04-2025,Mumbai,27,21.17,24.09,12.56,11.44,05:43,18:16,92,Low,96.86,181.03,12.7,13.7,11.7,65.25,9.34,44.84,13.07,SE,1.37,Summer,Clear,2025,4,22,Tuesday
23-04-2025,Mumbai,27.69,18.68,23.19,12.58,11.42,05:42,18:17,114,Moderate,110.58,202.72,12.15,13.15,11.15,24.9,9.82,55.21,11.41,E,9.09,Summer,Clear,2025,4,23,Wednesday
27-04-2025,Mumbai,29.43,21.49,25.46,12.64,11.36,05:40,18:19,119,Moderate,114.27,175.05,12.03,13.03,11.03,11.31,8.2,47.76,12.54,NW,5.85,Summer,Clear,2025,4,27,Sunday
29-04-2025,Mumbai,25.56,19.91,22.74,12.67,11.33,05:39,18:20,116,Moderate,113.44,176.14,12.1,13.1,11.1,25.61,7.64,56.21,7.41,N,8.19,Summer,Clear,2025,4,29,Tuesday
09-05-2025,Mumbai,25.7,16.86,21.28,12.82,11.18,05:35,18:24,93,Low,89.78,174.25,12.68,13.68,11.68,27.35,8.24,34.42,8.75,W,13.7,Summer,Clear,2025,5,9,Friday
12-05-2025,Mumbai,30.15,20.36,25.25,12.86,11.14,05:34,18:25,65,Low,62.12,104.17,13.38,14.38,12.38,64.83,10.81,42.31,9.9,SW,15.79,Summer,Clear,2025,5,12,Monday
18-05-2025,Mumbai,28.54,20.06,24.3,12.94,11.06,05:31,18:28,95,Low,114.7,222.31,12.62,13.62,11.62,40.19,7.78,52.13,17.88,E,7.85,Summer,Clear,2025,5,18,Sunday
22-05-2025,Mumbai,31.77,23.38,27.57,12.98,11.02,05:30,18:29,99,Low,107.29,201.08,12.53,13.53,11.53,50.42,7.72,36.41,15.41,S,12.21,Summer,Clear,2025,5,22,Thursday
23-05-2025,Mumbai,27.3,16.18,21.74,12.99,11.01,05:30,18:29,45,Low,44.88,67.36,13.88,14.88,12.88,19.68,7.33,50.6,5.29,W,14.65,Summer,Clear,2025,5,23,Friday
27-05-2025,Mumbai,26.66,23.91,25.28,13.03,10.97,05:29,18:30,43,Low,51.74,86.77,13.93,14.93,12.93,46.47,7.98,50.77,5.87,W,4.45,Summer,Clear,2025,5,27,Tuesday
29-05-2025,Mumbai,28.91,17.34,23.13,13.05,10.95,05:28,18:31,49,Low,49.76,98.52,13.78,14.78,12.78,35.74,9.16,46.63,15.45,E,11.14,Summer,Clear,2025,5,29,Thursday
30-05-2025,Mumbai,32.02,16.72,24.37,13.06,10.94,05:28,18:31,79,Low,75.01,127.97,13.03,14.03,12.03,16.92,9.42,51.3,6.76,NW,12.63,Summer,Clear,2025,5,30,Friday
12-06-2025,Mumbai,28.37,16.43,22.4,13.13,10.87,05:25,18:34,84,Low,92.29,147.95,12.9,13.9,11.9,80.31,1.86,71.13,5.27,E,184.35,Monsoon,Storm,2025,6,12,Thursday
17-06-2025,Mumbai,32.93,15.69,24.31,13.15,10.85,05:25,18:34,71,Low,72.68,129.4,13.22,14.22,12.22,60.4,4.62,72.6,13.03,SW,153.29,Monsoon,Storm,2025,6,17,Tuesday
